image_id,condition,path,split,skin_tone
perioral-dermatitis-14.jpg,Acne,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Acne and Rosacea Photos/perioral-dermatitis-14.jpg,train,
08PerioralDerm1.jpg,Acne,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Acne and Rosacea Photos/08PerioralDerm1.jpg,train,
rosacea-steroid-2.jpg,Acne,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Acne and Rosacea Photos/rosacea-steroid-2.jpg,train,
acne-pustular-39.jpg,Acne,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Acne and Rosacea Photos/acne-pustular-39.jpg,train,
minocycline-pigmentation-10.jpg,Acne,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Acne and Rosacea Photos/minocycline-pigmentation-10.jpg,train,
acne-pustular-10.jpg,Acne,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Acne and Rosacea Photos/acne-pustular-10.jpg,train,
acne-pustular-38.jpg,Acne,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Acne and Rosacea Photos/acne-pustular-38.jpg,train,
rosacea-steroid-3.jpg,Acne,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Acne and Rosacea Photos/rosacea-steroid-3.jpg,train,
07Rhinophyma1a.jpg,Acne,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Acne and Rosacea Photos/07Rhinophyma1a.jpg,train,
perioral-dermatitis-15.jpg,Acne,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Acne and Rosacea Photos/perioral-dermatitis-15.jpg,train,
acne-histology-4.jpg,Acne,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Acne and Rosacea Photos/acne-histology-4.jpg,train,
perioral-dermatitis-29.jpg,Acne,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Acne and Rosacea Photos/perioral-dermatitis-29.jpg,train,
rosacea-13.jpg,Acne,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Acne and Rosacea Photos/rosacea-13.jpg,train,
rosacea-nose-54.jpg,Acne,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Acne and Rosacea Photos/rosacea-nose-54.jpg,train,
acne-excoriated-5.jpg,Acne,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Acne and Rosacea Photos/acne-excoriated-5.jpg,train,
perioral-dermatitis-103.jpg,Acne,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Acne and Rosacea Photos/perioral-dermatitis-103.jpg,train,
acne-cystic-37.jpg,Acne,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Acne and Rosacea Photos/acne-cystic-37.jpg,train,
perioral-dermatitis-117.jpg,Acne,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Acne and Rosacea Photos/perioral-dermatitis-117.jpg,train,
hidradenitis-suppurativa-57.jpg,Acne,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Acne and Rosacea Photos/hidradenitis-suppurativa-57.jpg,train,
hidradenitis-suppurativa-100.jpg,Acne,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Acne and Rosacea Photos/hidradenitis-suppurativa-100.jpg,train,
hidradenitis-suppurativa-94.jpg,Acne,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Acne and Rosacea Photos/hidradenitis-suppurativa-94.jpg,train,
hidradenitis-suppurativa-80.jpg,Acne,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Acne and Rosacea Photos/hidradenitis-suppurativa-80.jpg,train,
acne-open-comedo-72.jpg,Acne,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Acne and Rosacea Photos/acne-open-comedo-72.jpg,train,
acne-open-comedo-66.jpg,Acne,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Acne and Rosacea Photos/acne-open-comedo-66.jpg,train,
telangiectasias-9.jpg,Vascular Tumors,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Vascular Tumors/telangiectasias-9.jpg,train,
telangiectasias-8.jpg,Vascular Tumors,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Vascular Tumors/telangiectasias-8.jpg,train,
venous-malformations-66.jpg,Vascular Tumors,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Vascular Tumors/venous-malformations-66.jpg,train,
venous-lake-9.jpg,Vascular Tumors,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Vascular Tumors/venous-lake-9.jpg,train,
venous-malformations-77.jpg,Vascular Tumors,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Vascular Tumors/venous-malformations-77.jpg,train,
pyogenic-granuloma-85.jpg,Vascular Tumors,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Vascular Tumors/pyogenic-granuloma-85.jpg,train,
hemangioma-infancy-49.jpg,Vascular Tumors,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Vascular Tumors/hemangioma-infancy-49.jpg,train,
hemangioma-infancy-48.jpg,Vascular Tumors,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Vascular Tumors/hemangioma-infancy-48.jpg,train,
venous-malformations-62.jpg,Vascular Tumors,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Vascular Tumors/venous-malformations-62.jpg,train,
venous-malformations-76.jpg,Vascular Tumors,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Vascular Tumors/venous-malformations-76.jpg,train,
venous-malformations-60.jpg,Vascular Tumors,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Vascular Tumors/venous-malformations-60.jpg,train,
venous-malformations-48.jpg,Vascular Tumors,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Vascular Tumors/venous-malformations-48.jpg,train,
venous-lake-49.jpg,Vascular Tumors,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Vascular Tumors/venous-lake-49.jpg,train,
purpura-vomiting-2.jpg,Vascular Tumors,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Vascular Tumors/purpura-vomiting-2.jpg,train,
venous-malformations-75.jpg,Vascular Tumors,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Vascular Tumors/venous-malformations-75.jpg,train,
spider-angioma-1.jpg,Vascular Tumors,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Vascular Tumors/spider-angioma-1.jpg,train,
venous-malformations-12.jpg,Vascular Tumors,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Vascular Tumors/venous-malformations-12.jpg,train,
telangiectasias-12.jpg,Vascular Tumors,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Vascular Tumors/telangiectasias-12.jpg,train,
spider-angioma-12.jpg,Vascular Tumors,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Vascular Tumors/spider-angioma-12.jpg,train,
pyogenic-granuloma-23.jpg,Vascular Tumors,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Vascular Tumors/pyogenic-granuloma-23.jpg,train,
unilateral-telangiectasia-3.jpg,Vascular Tumors,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Vascular Tumors/unilateral-telangiectasia-3.jpg,train,
venous-lake-13.jpg,Vascular Tumors,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Vascular Tumors/venous-lake-13.jpg,train,
pyogenic-granuloma-101.jpg,Vascular Tumors,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Vascular Tumors/pyogenic-granuloma-101.jpg,train,
hemangioma-infancy-38.jpg,Vascular Tumors,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Vascular Tumors/hemangioma-infancy-38.jpg,train,
venous-lake-12.jpg,Vascular Tumors,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Vascular Tumors/venous-lake-12.jpg,train,
unilateral-telangiectasia-2.jpg,Vascular Tumors,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Vascular Tumors/unilateral-telangiectasia-2.jpg,train,
pyogenic-granuloma-22.jpg,Vascular Tumors,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Vascular Tumors/pyogenic-granuloma-22.jpg,train,
telangiectasias-13.jpg,Vascular Tumors,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Vascular Tumors/telangiectasias-13.jpg,train,
venous-malformations-11.jpg,Vascular Tumors,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Vascular Tumors/venous-malformations-11.jpg,train,
spider-angioma-11.jpg,Vascular Tumors,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Vascular Tumors/spider-angioma-11.jpg,train,
venous-lake-38.jpg,Vascular Tumors,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Vascular Tumors/venous-lake-38.jpg,train,
venous-lake-11.jpg,Vascular Tumors,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Vascular Tumors/venous-lake-11.jpg,train,
pyogenic-granuloma-21.jpg,Vascular Tumors,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Vascular Tumors/pyogenic-granuloma-21.jpg,train,
spider-angioma-10.jpg,Vascular Tumors,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Vascular Tumors/spider-angioma-10.jpg,train,
venous-malformations-10.jpg,Vascular Tumors,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Vascular Tumors/venous-malformations-10.jpg,train,
spider-angioma-7.jpg,Vascular Tumors,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Vascular Tumors/spider-angioma-7.jpg,train,
telangiectasias-14.jpg,Vascular Tumors,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Vascular Tumors/telangiectasias-14.jpg,train,
venous-lake-14.jpg,Vascular Tumors,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Vascular Tumors/venous-lake-14.jpg,train,
pyogenic-granuloma-24.jpg,Vascular Tumors,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Vascular Tumors/pyogenic-granuloma-24.jpg,train,
telangiectasias-15.jpg,Vascular Tumors,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Vascular Tumors/telangiectasias-15.jpg,train,
spider-angioma-15.jpg,Vascular Tumors,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Vascular Tumors/spider-angioma-15.jpg,train,
telangiectasias-17.jpg,Vascular Tumors,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Vascular Tumors/telangiectasias-17.jpg,train,
spider-angioma-17.jpg,Vascular Tumors,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Vascular Tumors/spider-angioma-17.jpg,train,
spider-angioma-16.jpg,Vascular Tumors,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Vascular Tumors/spider-angioma-16.jpg,train,
telangiectasias-16.jpg,Vascular Tumors,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Vascular Tumors/telangiectasias-16.jpg,train,
spider-angioma-5.jpg,Vascular Tumors,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Vascular Tumors/spider-angioma-5.jpg,train,
venous-malformations-33.jpg,Vascular Tumors,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Vascular Tumors/venous-malformations-33.jpg,train,
telangiectasias-33.jpg,Vascular Tumors,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Vascular Tumors/telangiectasias-33.jpg,train,
telangiectasias-27.jpg,Vascular Tumors,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Vascular Tumors/telangiectasias-27.jpg,train,
venous-lake-26.jpg,Vascular Tumors,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Vascular Tumors/venous-lake-26.jpg,train,
venous-lake-32.jpg,Vascular Tumors,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Vascular Tumors/venous-lake-32.jpg,train,
hemangioma-infancy-31.jpg,Vascular Tumors,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Vascular Tumors/hemangioma-infancy-31.jpg,train,
hemangioma-infancy-30.jpg,Vascular Tumors,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Vascular Tumors/hemangioma-infancy-30.jpg,train,
venous-lake-33.jpg,Vascular Tumors,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Vascular Tumors/venous-lake-33.jpg,train,
telangiectasias-32.jpg,Vascular Tumors,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Vascular Tumors/telangiectasias-32.jpg,train,
venous-malformations-32.jpg,Vascular Tumors,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Vascular Tumors/venous-malformations-32.jpg,train,
spider-angioma-9.jpg,Vascular Tumors,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Vascular Tumors/spider-angioma-9.jpg,train,
venous-malformations-30.jpg,Vascular Tumors,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Vascular Tumors/venous-malformations-30.jpg,train,
telangiectasias-18.jpg,Vascular Tumors,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Vascular Tumors/telangiectasias-18.jpg,train,
telangiectasias-30.jpg,Vascular Tumors,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Vascular Tumors/telangiectasias-30.jpg,train,
venous-lake-31.jpg,Vascular Tumors,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Vascular Tumors/venous-lake-31.jpg,train,
venous-lake-25.jpg,Vascular Tumors,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Vascular Tumors/venous-lake-25.jpg,train,
hemangioma-infancy-32.jpg,Vascular Tumors,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Vascular Tumors/hemangioma-infancy-32.jpg,train,
venous-lake-30.jpg,Vascular Tumors,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Vascular Tumors/venous-lake-30.jpg,train,
hemangioma-infancy-37.jpg,Vascular Tumors,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Vascular Tumors/hemangioma-infancy-37.jpg,train,
venous-lake-21.jpg,Vascular Tumors,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Vascular Tumors/venous-lake-21.jpg,train,
telangiectasias-36.jpg,Vascular Tumors,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Vascular Tumors/telangiectasias-36.jpg,train,
venous-lake-37.jpg,Vascular Tumors,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Vascular Tumors/venous-lake-37.jpg,train,
telangiectasias-37.jpg,Vascular Tumors,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Vascular Tumors/telangiectasias-37.jpg,train,
venous-malformations-50.jpg,Vascular Tumors,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Vascular Tumors/venous-malformations-50.jpg,train,
telangiectasias-50.jpg,Vascular Tumors,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Vascular Tumors/telangiectasias-50.jpg,train,
hemangioma-infancy-46.jpg,Vascular Tumors,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Vascular Tumors/hemangioma-infancy-46.jpg,train,
telangiectasias-1.jpg,Vascular Tumors,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Vascular Tumors/telangiectasias-1.jpg,train,
telangiectasias-51.jpg,Vascular Tumors,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Vascular Tumors/telangiectasias-51.jpg,train,
venous-malformations-47.jpg,Vascular Tumors,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Vascular Tumors/venous-malformations-47.jpg,train,
telangiectasias-47.jpg,Vascular Tumors,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Vascular Tumors/telangiectasias-47.jpg,train,
telangiectasias-3.jpg,Vascular Tumors,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Vascular Tumors/telangiectasias-3.jpg,train,
hemangioma-infancy-50.jpg,Vascular Tumors,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Vascular Tumors/hemangioma-infancy-50.jpg,train,
hemangioma-infancy-44.jpg,Vascular Tumors,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Vascular Tumors/hemangioma-infancy-44.jpg,train,
venous-lake-47.jpg,Vascular Tumors,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Vascular Tumors/venous-lake-47.jpg,train,
telangiectasias-52.jpg,Vascular Tumors,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Vascular Tumors/telangiectasias-52.jpg,train,
telangiectasias-46.jpg,Vascular Tumors,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Vascular Tumors/telangiectasias-46.jpg,train,
venous-lake-1.jpg,Vascular Tumors,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Vascular Tumors/venous-lake-1.jpg,train,
venous-malformations-46.jpg,Vascular Tumors,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Vascular Tumors/venous-malformations-46.jpg,train,
hemangioma-52.jpg,Vascular Tumors,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Vascular Tumors/hemangioma-52.jpg,train,
telangiectasias-42.jpg,Vascular Tumors,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Vascular Tumors/telangiectasias-42.jpg,train,
hemangioma-infancy-54.jpg,Vascular Tumors,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Vascular Tumors/hemangioma-infancy-54.jpg,train,
hemangioma-infancy-55.jpg,Vascular Tumors,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Vascular Tumors/hemangioma-infancy-55.jpg,train,
telangiectasias-7.jpg,Vascular Tumors,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Vascular Tumors/telangiectasias-7.jpg,train,
venous-lake-4.jpg,Vascular Tumors,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Vascular Tumors/venous-lake-4.jpg,train,
venous-malformations-57.jpg,Vascular Tumors,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Vascular Tumors/venous-malformations-57.jpg,train,
hemangioma-51.jpg,Vascular Tumors,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Vascular Tumors/hemangioma-51.jpg,train,
venous-malformations-55.jpg,Vascular Tumors,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Vascular Tumors/venous-malformations-55.jpg,train,
venous-malformations-69.jpg,Vascular Tumors,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Vascular Tumors/venous-malformations-69.jpg,train,
venous-lake-6.jpg,Vascular Tumors,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Vascular Tumors/venous-lake-6.jpg,train,
telangiectasias-5.jpg,Vascular Tumors,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Vascular Tumors/telangiectasias-5.jpg,train,
hemangioma-infancy-56.jpg,Vascular Tumors,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Vascular Tumors/hemangioma-infancy-56.jpg,train,
telangiectasias-4.jpg,Vascular Tumors,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Vascular Tumors/telangiectasias-4.jpg,train,
venous-lake-7.jpg,Vascular Tumors,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Vascular Tumors/venous-lake-7.jpg,train,
telangiectasias-54.jpg,Vascular Tumors,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Vascular Tumors/telangiectasias-54.jpg,train,
venous-malformations-68.jpg,Vascular Tumors,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Vascular Tumors/venous-malformations-68.jpg,train,
eczema-face-2.jpg,Eczema,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Eczema Photos/eczema-face-2.jpg,train,
eczema-acute-20.jpg,Eczema,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Eczema Photos/eczema-acute-20.jpg,train,
eczema-acute-21.jpg,Eczema,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Eczema Photos/eczema-acute-21.jpg,train,
eczema-face-1.jpg,Eczema,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Eczema Photos/eczema-face-1.jpg,train,
eczema-acute-22.jpg,Eczema,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Eczema Photos/eczema-acute-22.jpg,train,
eczema-face-4.jpg,Eczema,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Eczema Photos/eczema-face-4.jpg,train,
eczema-face-5.jpg,Eczema,/Users/jaspreetl/.cache/kagglehub/datasets/haroonalam16/20-skin-diseases-dataset/versions/1/Dataset/train/Eczema Photos/eczema-face-5.jpg,train,
