image_id,image_filename,ground_truth_label,ground_truth_subtype,normalized_prediction,predicted_subtype,is_correct,success,processing_time_ms,confidence,reasoning
91,acne-infantile-4.jpg,acne,general_acne,acne,pustular,True,True,7712.25,medium,"The infant’s cheeks and perioral area show multiple small, inflamed papules and pustules, many with central whitish material consistent with superficial pus. The lesions are discrete rather than forming a diffuse eczematous or scaly rash, which is more typical of dermatitis. Although this is in an infant (where differentials like neonatal cephalic pustulosis or periorificial dermatitis exist), morphologically it most closely matches pustular acne in the provided categories."
92,acne-scar-5.jpg,acne,general_acne,non_acne,other,False,True,4637.78,high,"The lesions are clustered, crusted, and erosive rather than forming comedones, papules, or pustules typical of acne. Their distribution around the ear and cheek with yellow-brown crusts suggests an eczematous or infectious dermatitis (e.g., impetiginized eczema) rather than acneiform eruptions."
93,acne-infantile-8.jpg,acne,general_acne,acne,papular,True,True,5627.71,high,"The infant’s cheeks and upper back show numerous small, erythematous papules without visible white or yellow pustular centers, consistent with inflammatory papular lesions. This pattern and distribution are typical of infantile/neonatal acne rather than eczema or other rashes, which usually show more scaling or oozing and less follicular papule prominence."
94,acne-scar-2.jpg,acne,general_acne,acne,papular,True,True,5035.06,high,"The image shows multiple small, erythematous (red) raised bumps on the lower cheek and chin without visible white or yellow pus heads. There are no deep nodules or cysts, and the lesions are consistent with inflammatory papules typical of mild to moderate papular acne."
95,07VascularFace0120.jpg,acne,general_acne,non_acne,other,False,True,4426.55,high,"The image shows diffuse violaceous-red discoloration with prominent superficial blood vessels and some purpuric/bruise-like macules, but no comedones, papules, pustules, nodules, or cysts typical of acne. The pattern and vascular changes are more consistent with a non-acne condition such as a vascular dermatosis or purpura rather than inflammatory follicular acne."
96,07PerlecheAccutane.jpg,acne,general_acne,non_acne,other,False,True,6257.69,high,"The primary lesions are yellowish, crusted, and localized symmetrically at the corners of the mouth, consistent with angular cheilitis or impetiginized dermatitis rather than acne. Acne typically presents with comedones, papules, or pustules centered on hair follicles, which are not the dominant feature here. The perioral area shows eczematous/crusted changes rather than classic follicular acne lesions."
97,acne-infantile-15.jpg,acne,general_acne,acne,papular,True,True,5856.49,high,"The infant’s cheeks and perioral area show multiple small, discrete erythematous papules without visible white or yellow pustular centers or deep nodules/cysts. This pattern is consistent with inflammatory papular acne (often termed neonatal or infantile acne) rather than a non-acne rash, as lesions are follicular and not eczematous or diffusely scaly."
98,fordyce-spots-3.jpg,acne,general_acne,non_acne,other,False,True,12428.75,high,"The image shows multiple small, uniform, skin-colored to slightly darker papules centered around hair follicles, without visible comedones, pustules, or inflammatory nodules typical of acne. The pattern and close association with hair shafts are more consistent with a follicular disorder such as pseudofolliculitis or follicular hyperkeratosis rather than acne vulgaris."
99,acne-infantile-11.jpg,acne,general_acne,acne,papular,True,True,5932.19,high,"The infant shows numerous small, erythematous papules on the cheeks and upper trunk without visible white or yellow pustular centers or deep nodules/cysts. This pattern is consistent with inflammatory papular acne (neonatal/infantile type) rather than eczema or other rashes, which typically show more scaling or diffuse erythema."
100,rosacea-65.jpg,acne,rosacea,non_acne,other,False,True,6036.38,high,"The image shows diffuse central facial redness with a markedly enlarged, bulbous, erythematous nose consistent with rhinophyma, a subtype of rosacea. There are no clear comedones, nodules, or classic acne pustules; instead, the pattern is of chronic inflammatory change and phymatous tissue overgrowth. This presentation is characteristic of rosacea rather than acne vulgaris."
101,rosacea-23.jpg,acne,rosacea,non_acne,other,False,True,4877.08,high,"The image shows diffuse facial redness with numerous tiny red papules and a background of erythema, but no visible comedones, pustules, nodules, or cysts typical of acne. This pattern is more consistent with a non-acne inflammatory condition such as rosacea, which often presents with centrofacial erythema and fine papules without blackheads or whiteheads."
102,rosacea-74.jpg,acne,rosacea,non_acne,other,False,True,4711.78,high,"The image shows diffuse central facial redness with scattered papules and pustules, most prominently on the nose and cheeks, along with a markedly enlarged, bulbous, erythematous nose consistent with rhinophyma. There is an absence of clear comedones (blackheads/whiteheads), which are characteristic of acne. This pattern is more typical of rosacea with phymatous changes rather than acne vulgaris."
103,rosacea-nose-28.jpg,acne,rosacea,non_acne,other,False,True,5744.04,high,"The image shows diffuse redness, thickening, and a bulbous contour of the nose without visible comedones, pustules, or nodules typical of acne. These features are more consistent with a rosacea-related change (such as rhinophyma) rather than any form of acne vulgaris."
104,rosacea-nose-24.jpg,acne,rosacea,non_acne,other,False,True,4703.21,high,"The image shows diffuse redness over the nose and adjacent cheeks with many tiny red macules and no visible comedones, pustules, nodules, or cysts. This pattern is more consistent with a non-acne inflammatory condition such as rosacea rather than acne vulgaris, which requires comedones or classic inflammatory papules/pustules."
105,rosacea-nose-66.jpg,acne,rosacea,non_acne,other,False,True,3829.31,high,"The image shows an enlarged, bulbous nose with diffuse redness and prominent superficial blood vessels, consistent with rhinophyma/rosacea rather than acne. There are no visible comedones, pustules, nodules, or cysts typical of acneiform eruptions."
106,rosacea-114.jpg,acne,rosacea,non_acne,other,False,True,4832.09,high,"The image shows diffuse facial erythema with numerous inflammatory papules and pustules concentrated on the central face (cheeks, nose, forehead) in an adult, without visible comedones. This pattern is more consistent with papulopustular rosacea rather than acne vulgaris, which typically features comedones and often involves the jawline and trunk in younger patients."
107,rosacea-steroid-8.jpg,acne,rosacea,acne,papular,True,True,5505.06,medium,"The image shows multiple small, discrete, pink-red raised bumps on the cheek and near the eyelid without visible white or yellow pus heads. There are no obvious comedones, deep nodules, or cysts, and the lesions appear as inflamed papules consistent with mild inflammatory (papular) acne rather than a diffuse eczematous or vascular rash."
108,rosacea-21.jpg,acne,rosacea,non_acne,other,False,True,6515.05,high,"The image shows a diffuse, confluent erythematous rash with many tiny, uniform papules over the forehead of an older adult, without visible comedones, pustules, nodules, or cysts. This pattern is more consistent with a non-acne inflammatory dermatosis (such as rosacea, seborrheic dermatitis, or another papular dermatitis) rather than acne vulgaris."
109,rosacea-61.jpg,acne,rosacea,non_acne,other,False,True,4985.29,high,"The image shows diffuse facial erythema with numerous small inflammatory papules predominantly on the central face and cheeks, without visible comedones (blackheads or whiteheads). This pattern is more consistent with rosacea or another inflammatory dermatosis rather than acne vulgaris, which typically features comedones and more classic pustular or nodular lesions."
110,rosacea-nose-10.jpg,acne,rosacea,non_acne,other,False,True,6624.83,high,"The image shows diffuse redness with prominent superficial blood vessels (telangiectasia) over the nose, without visible comedones, pustules, or nodules typical of acne. This pattern is more consistent with a vascular/inflammatory condition such as rosacea rather than acneiform eruptions."
111,rosacea-nose-33.jpg,acne,rosacea,non_acne,other,False,True,4525.43,high,"The image shows a markedly enlarged, bulbous nose with thickened, irregular skin and prominent surface nodularity, typical of rhinophyma, a subtype of rosacea. There are no clear comedones, pustules, or inflammatory papules characteristic of acne. This pattern reflects chronic phymatous change rather than an acneiform eruption."
112,rosacea-47.jpg,acne,rosacea,acne,papular,True,True,4933.91,medium,"The image shows multiple small erythematous papules scattered over the forehead, nose, and cheeks without obvious white or yellow pustular centers or deep nodules. These lesions are consistent with inflammatory papules typical of papular acne rather than a purely vascular or eczematous process. Absence of prominent telangiectasia or diffuse background flushing makes rosacea less likely based on this single image."
113,rosacea-nose-45.jpg,acne,rosacea,non_acne,other,False,True,4936.63,high,"The image shows a markedly enlarged, bulbous, and irregularly thickened nose with a violaceous-red hue, consistent with rhinophyma, a subtype of rosacea rather than acne. There are no clear inflammatory papules, pustules, or comedones typical of acne; instead, there is phymatous tissue overgrowth and skin thickening."
114,rosacea-111.jpg,acne,rosacea,non_acne,other,False,True,8725.19,high,"The image shows an inflamed, swollen upper eyelid margin with yellowish crusting and scaling, consistent with blepharitis or an eyelid dermatitis/infection rather than acne. There are no comedones, papules, pustules, nodules, or cysts typical of acneiform eruptions."
115,rosacea-76.jpg,acne,rosacea,non_acne,other,False,True,5680.97,high,"The image shows an older individual with diffuse erythematous macules and small papules on the cheeks without visible comedones, pustules, nodules, or cysts. The pattern and age group are more consistent with a non-acne inflammatory dermatosis such as rosacea or another form of dermatitis rather than acne vulgaris."
116,rosacea-103.jpg,acne,rosacea,non_acne,other,False,True,4225.97,high,"The image shows diffuse redness with visible small superficial blood vessels (telangiectasia) on and around the nose, without comedones, papules, pustules, nodules, or cysts. This pattern is more consistent with a vascular condition such as rosacea rather than acne, which requires the presence of comedones or inflammatory follicular lesions."
117,rosacea-nose-63.jpg,acne,rosacea,non_acne,other,False,True,10103.43,high,"The image shows a markedly enlarged, bulbous, and erythematous nose with thickened skin and surface irregularity but no visible comedones, pustules, or classic inflammatory acne papules. This appearance is more consistent with rhinophyma, a subtype of rosacea, rather than any form of acne vulgaris."
118,rosacea-15.jpg,acne,rosacea,non_acne,other,False,True,7728.78,high,"The image shows diffuse central facial redness with some small erythematous papules on the nose and cheeks, but there are no visible comedones, pustules, nodules, or cysts typical of acne. The pattern and distribution are more consistent with a non-acne inflammatory condition such as rosacea."
119,rosacea-33.jpg,acne,rosacea,non_acne,other,False,True,4608.07,high,"The lesions are erythematous papules and pustules on the central face of an older adult, with background diffuse redness and visible vessels, and no clear comedones. This pattern is more consistent with a rosacea-type eruption rather than acne vulgaris, which typically shows comedones and more widespread follicular involvement."
120,rosacea-10.jpg,acne,rosacea,acne,papular,True,True,5221.81,medium,"The forehead shows multiple small, erythematous papules without visible white or yellow pus heads, consistent with inflammatory papular acne. There are no obvious deep nodules, cysts, or extensive comedones, and the distribution is typical for mild inflammatory acne on the forehead."
121,rosacea-31.jpg,acne,rosacea,non_acne,other,False,True,4728.18,high,"The image shows diffuse facial redness with prominent superficial blood vessels (telangiectasia) and no visible comedones, papules, pustules, nodules, or cysts. This pattern is more consistent with a vascular condition such as rosacea rather than acne, which requires follicular lesions like comedones or inflammatory pimples."
122,rosacea-108.jpg,acne,rosacea,non_acne,other,False,True,5728.66,high,"The image shows diffuse facial erythema with scattered small red papules predominantly on the central face (forehead, nose, cheeks) without visible comedones, nodules, or cysts. This pattern is more consistent with a rosacea-like or dermatitis process rather than acne vulgaris, which characteristically features comedones and more follicularly based pustules."
123,rosacea-105.jpg,acne,rosacea,non_acne,other,False,True,6702.22,high,"The image shows diffuse erythema and inflammatory papules concentrated on the central face (nose, cheeks, forehead) without visible comedones, nodules, or cysts. The pattern and background redness are more consistent with rosacea (likely papulopustular with early phymatous change of the nose) rather than acne vulgaris."
124,rosacea-steroid-3.jpg,acne,rosacea,non_acne,other,False,True,5135.86,high,"The image shows diffuse erythema around the nose and perioral area with a few small inflammatory papules but no visible comedones (blackheads or whiteheads), nodules, or cysts. This pattern is more consistent with a rosacea- or dermatitis-type eruption rather than acne vulgaris, which characteristically features comedones and more discrete follicular lesions."
125,rosacea-nose-11.jpg,acne,rosacea,non_acne,other,False,True,11589.79,high,"The image shows a markedly enlarged, bulbous, and erythematous nose with thickened skin and nodular overgrowth, consistent with rhinophyma, a subtype of rosacea rather than acne. There are no clear comedones or classic inflammatory acne papules/pustules; instead, there is phymatous tissue hypertrophy typical of chronic rosacea changes."
126,rosacea-94.jpg,acne,rosacea,non_acne,other,False,True,5023.86,high,"The image shows diffuse facial erythema with scattered small papules on the cheeks, nose, and central face, without visible comedones, nodules, or cysts typical of acne. The pattern and background redness are more consistent with a rosacea-like process rather than acne vulgaris."
127,rosacea-20.jpg,acne,rosacea,non_acne,other,False,True,5868.5,high,"The image shows diffuse facial redness with prominent superficial blood vessels (telangiectasia) and no visible comedones, papules, pustules, nodules, or cysts. This pattern is more consistent with a vascular condition such as rosacea rather than acne, which typically features follicular-based inflammatory or comedonal lesions."
128,rosacea-55.jpg,acne,rosacea,non_acne,other,False,True,7634.61,high,"The image shows diffuse facial erythema with scattered red papules and plaques, predominantly over the central face, without visible comedones, pustules, or deep nodules typical of acne. The pattern and age of the patient are more consistent with a rosacea-like or dermatitis process rather than acne vulgaris."
129,07rosacea010206OK.jpg,acne,rosacea,non_acne,other,False,True,5508.3,high,"The image shows diffuse facial redness with scattered small papules on an older adult, along with thickening and enlargement of the nose (rhinophyma-like change). There are no clear comedones, pustules, nodules, or cysts typical of acne. This pattern is more consistent with a non-acne condition such as rosacea or another chronic inflammatory dermatosis."
130,perioral-dermatitis-15.jpg,acne,perioral_dermatitis,non_acne,other,False,True,8009.66,high,"The image shows mild erythema with fine surface scaling and a few ill-defined pink macules rather than discrete comedones, papules, pustules, nodules, or cysts. This pattern is more consistent with an eczematous or irritant dermatitis around the nose/cheek area than with acneiform lesions."
131,perioral-dermatitis-117.jpg,acne,perioral_dermatitis,non_acne,other,False,True,5432.4,high,"The image shows diffuse erythematous, scaly plaques and patches with some small papules, but there are no visible comedones, pustules, nodules, or cysts typical of acne. The distribution and surface scaling are more consistent with an eczematous or dermatitis-type eruption rather than an acneiform disorder."
132,perioral-dermatitis-9.jpg,acne,perioral_dermatitis,acne,papular,True,True,5343.77,high,"The image shows multiple small, slightly inflamed red bumps on the chin area without visible white or yellow pus heads. These are consistent with inflammatory papules rather than comedones alone or deeper nodules/cysts, and the distribution and morphology fit mild papular acne."
133,perioral-dermatitis-1.jpg,acne,perioral_dermatitis,non_acne,other,False,True,4304.74,high,"The image shows generally smooth skin with mild, diffuse erythema and a few faint macules, but no visible comedones, papules, pustules, nodules, or cysts. The absence of follicular-based lesions or plugged pores argues against acne, suggesting a non-acne condition such as mild irritation, erythema, or post-inflammatory change."
134,perioral-dermatitis-139.jpg,acne,perioral_dermatitis,non_acne,other,False,True,10578.86,high,"The periocular and cheek skin shows mild diffuse erythema and some faint discoloration but no visible comedones, papules, pustules, nodules, or cysts. The texture appears relatively smooth without follicular-based lesions typical of acne. This presentation is more consistent with a non-acne condition or normal variation rather than any acne subtype."
135,perioral-dermatitis-137.jpg,acne,perioral_dermatitis,non_acne,other,False,True,5139.81,high,"The image shows diffuse facial erythema with scattered small papules concentrated around the perioral, perinasal, and periocular areas, without visible comedones (blackheads or whiteheads). This distribution and morphology are more consistent with a rosacea-spectrum or periorificial dermatitis rather than acne vulgaris, which typically features comedones and more classic inflammatory papules/pustules on the forehead, cheeks, and jawline."
136,perioral-dermatitis-100.jpg,acne,perioral_dermatitis,non_acne,other,False,True,4829.79,high,"The image shows diffuse, patchy erythema with a few very small, ill-defined red macules and no visible comedones, pustules, nodules, or cysts. The distribution and morphology are more consistent with a mild inflammatory dermatitis or rosacea-like erythema rather than acneiform lesions."
137,perioral-dermatitis-51.jpg,acne,perioral_dermatitis,non_acne,other,False,True,4194.16,high,"The image shows erythematous papules clustered around the mouth and chin with relative sparing of the vermilion border, and there are no visible comedones (blackheads or whiteheads), nodules, or true pustules typical of acne. This periorificial distribution and morphology is more consistent with a perioral dermatitis–type eruption or another inflammatory dermatitis rather than acne vulgaris."
138,perioral-dermatitis-114.jpg,acne,perioral_dermatitis,non_acne,other,False,True,4647.21,high,"The image shows clusters of small erythematous papules around the mouth and chin with sparing of the vermilion border, consistent with perioral dermatitis rather than acne. There are no visible comedones, nodules, or classic acne pustules, and the distribution is periorificial and symmetric, which is typical for a non-acne inflammatory dermatitis."
139,perioral-dermatitis-59.jpg,acne,perioral_dermatitis,non_acne,other,False,True,4733.36,high,"The periocular skin shows mild erythema and textural change without visible comedones, papules, pustules, nodules, or cysts typical of acne. The distribution around the eyelids and the overall smooth surface suggest a non-acne inflammatory or eczematous process rather than follicular acneiform lesions."
140,perioral-dermatitis-120.jpg,acne,perioral_dermatitis,non_acne,other,False,True,5034.44,high,"The image shows a perioral distribution of small erythematous papules on a background of diffuse redness, without visible comedones, nodules, or classic acne pustules. This pattern is more consistent with a periorificial dermatitis/rosacea-like eruption rather than acne vulgaris, which typically features comedones and more follicularly centered lesions."
141,perioral-dermatitis-39.jpg,acne,perioral_dermatitis,non_acne,other,False,True,4893.88,high,"The eruption consists mainly of small, uniform erythematous papules and patches around the mouth with some scaling, without visible comedones, pustules, or deep nodules typical of acne. The perioral distribution and surface dryness are more consistent with a periorificial dermatitis–type process rather than acne vulgaris."
142,perioral-dermatitis-26.jpg,acne,perioral_dermatitis,non_acne,other,False,True,8143.1,high,"The image shows diffuse erythema and fine, scaly, eczematous patches around the mouth and nasolabial folds without visible comedones, pustules, or nodules. The distribution and texture are more consistent with a dermatitis (e.g., perioral dermatitis or irritant/contact dermatitis) rather than acneiform lesions."
143,perioral-dermatitis-140.jpg,acne,perioral_dermatitis,non_acne,other,False,True,4832.48,high,"The image shows ill-defined, scaly, erythematous patches and plaques around the mouth and chin without visible comedones, pustules, or nodules typical of acne. The perioral distribution and eczematous appearance are more consistent with a dermatitis (such as perioral dermatitis or irritant/contact dermatitis) rather than an acneiform eruption."
144,perioral-dermatitis-37.jpg,acne,perioral_dermatitis,non_acne,other,False,True,11589.96,high,"The image shows a symmetric, erythematous, scaly eruption around the mouth and chin without visible comedones, nodules, or classic acne pustules. This pattern is more consistent with a periorificial dermatitis/eczema-like process rather than acne vulgaris, which typically features comedones and discrete inflammatory papules or pustules."
145,perioral-dermatitis-123.jpg,acne,perioral_dermatitis,non_acne,other,False,True,4727.54,high,"The image shows a diffuse, symmetric erythematous rash around the mouth and lower face without visible comedones, nodules, or classic acne pustules. The distribution and pattern are more consistent with a dermatitis/rosacea-like condition (e.g., perioral dermatitis) rather than acne vulgaris."
146,perioral-dermatitis-90.jpg,acne,perioral_dermatitis,non_acne,other,False,True,4831.61,high,"The image shows diffuse, patchy erythema with fine scaling and ill-defined borders on the cheek and periocular area, without visible comedones, pustules, nodules, or cysts. This pattern is more consistent with a dermatitis or rosacea-like inflammatory process rather than acne, which typically features discrete follicular papules, pustules, or comedones."
147,perioral-dermatitis-106.jpg,acne,perioral_dermatitis,acne,pustular,True,True,5241.76,high,"The image shows multiple inflamed lesions around the mouth and chin, several of which have central white/yellow tips consistent with pustules. There are also some erythematous papules, but the presence of clear pus-filled centers indicates pustular acne rather than purely papular or non-acne conditions."
148,perioral-dermatitis-16.jpg,acne,perioral_dermatitis,acne,papular,True,True,5241.36,high,"The image shows multiple small, erythematous bumps around the perioral area and lower cheeks without visible white or yellow pustular centers. There are no deep nodules or cysts, and the lesions are consistent with inflammatory papules typical of mild papular acne rather than another dermatosis."
149,perioral-dermatitis-130.jpg,acne,perioral_dermatitis,non_acne,other,False,True,5134.2,high,"The image shows a patchy, ill-defined area of pink-red erythema near the eye without visible comedones, pustules, nodules, or cysts. The distribution and morphology are more consistent with an eczematous or irritant dermatitis rather than acneiform lesions."
150,7IMG003.jpg,non_acne,other,non_acne,other,True,True,9003.8,high,"The infant shows diffuse erythema with scaly, crusted, and oozing plaques on the cheeks and scalp rather than discrete comedones, papules, pustules, or nodules typical of acne. This pattern is more consistent with an eczematous dermatitis (such as atopic dermatitis or seborrheic dermatitis) rather than an acneiform eruption."
151,05KeratosisPilaris051004.jpg,non_acne,other,non_acne,other,True,True,4353.17,high,"The image shows diffuse, uniform redness over the cheek without visible comedones, papules, pustules, nodules, or cysts. This pattern is more consistent with a non-acne inflammatory condition such as rosacea or dermatitis rather than acne, which typically presents with discrete follicular lesions."
152,14IMG002.jpg,non_acne,other,non_acne,other,True,True,4515.86,high,"The palm shows no comedones, papules, pustules, nodules, or cysts typical of acne, which also rarely affects palmar skin due to lack of pilosebaceous units. Instead, the skin appears generally smooth with fine lines and mild diffuse erythema, more consistent with a non-acne condition or even near-normal variation."
153,05atopicFace1003052.jpg,non_acne,other,acne,papular,False,True,10733.15,medium,"The image shows multiple small, discrete, erythematous papules on the cheek without visible white or yellow pustular centers or deep nodules/cysts. The lesions are follicular and acneiform in distribution, consistent with mild inflammatory (papular) acne rather than a diffuse eczematous or vascular rash. Age suggests an acneiform eruption of infancy/childhood, but morphologically it best fits papular acne in the provided categories."
154,14IMG014.jpg,non_acne,other,non_acne,other,True,True,4044.96,high,"The visible skin on the cheek and around the ear appears smooth without comedones, papules, pustules, nodules, or cysts. There is no inflammatory clustering or follicular plugging typical of acne; instead, the skin looks generally clear with only normal texture and pores."
155,05AtopicFace14.jpg,non_acne,other,non_acne,other,True,True,5037.69,high,"The image shows an infant with diffuse erythema and yellowish crusted plaques on the cheek and around the ear, without visible comedones, papules, or pustules typical of acne. This pattern is more consistent with an eczematous or impetiginized dermatitis rather than any form of acne, which is uncommon and appears differently in this age group."
156,3IMG017.jpg,non_acne,other,non_acne,other,True,True,4355.55,high,"The image shows faint, round, slightly scaly hypopigmented patches without visible comedones, papules, pustules, nodules, or cysts. This appearance is more consistent with a non-acne dermatosis such as pityriasis alba or mild eczema rather than any form of acne."
157,05atopicFace012405.jpg,non_acne,other,non_acne,other,True,True,5000.3,high,"The image shows erythematous, crusted, and scaly plaques localized around the lips without visible comedones, papules, pustules, nodules, or cysts typical of acne. The distribution and morphology are more consistent with an eczematous or dermatitis-type process (e.g., perioral dermatitis or contact dermatitis) rather than acneiform lesions."
158,9IMG013.jpg,non_acne,other,non_acne,other,True,True,6364.33,high,"The image shows a diffuse, ill-defined red patch under the eye without visible comedones, papules, pustules, nodules, or cysts. The erythema appears more consistent with an eczematous or irritant/contact dermatitis or another inflammatory dermatosis rather than acne, which typically presents with follicular-based lesions."
159,7IMG007.jpg,non_acne,other,non_acne,other,True,True,5510.62,high,"The lesions are erosive, crusted, and eczematous rather than comedonal or pustular, and they occur on the cheek of an infant where atopic or irritant dermatitis is common. There are no visible blackheads, whiteheads, or classic inflammatory acne papules/pustules. The pattern and morphology are more consistent with an eczematous dermatitis or impetiginized eczema rather than any acne subtype."
160,05atopicFace040306.jpg,non_acne,other,non_acne,other,True,True,4451.66,high,"The lesion is a well-defined, round, pink patch with fine surface scaling and no visible comedones, papules, pustules, nodules, or cysts. This appearance is more consistent with an eczematous or other inflammatory dermatosis rather than acne, which typically shows follicular-based lesions such as blackheads, whiteheads, or inflamed pimples."
161,7IMG004.jpg,non_acne,other,non_acne,other,True,True,4647.94,high,"The infant’s cheeks show diffuse, bright-red, scaly and inflamed plaques rather than discrete comedones, papules, pustules, nodules, or cysts typical of acne. This pattern is more consistent with an eczematous/dermatitis process (such as atopic dermatitis) rather than any acne subtype."
162,12IMG004.jpg,non_acne,other,acne,comedonal,False,True,4600.53,high,"The image shows numerous small, uniform, skin-colored to slightly white bumps consistent with closed comedones, without visible pustules, deep nodules, or cysts. The lesions are superficial and non-inflammatory or only mildly erythematous, which fits comedonal acne rather than inflammatory or non-acne conditions."
163,9IMG015.jpg,non_acne,other,non_acne,other,True,True,4801.38,high,"The periocular skin shows diffuse dryness, fine scaling, and mild erythema without visible comedones, papules, pustules, nodules, or cysts. This pattern is more consistent with an eczematous or irritant/contact dermatitis of the eyelids rather than any form of acne, which typically affects sebaceous areas and presents with follicular-based lesions."
164,13IMG012.jpg,non_acne,other,non_acne,other,True,True,4681.18,high,"The image shows an infant with diffuse, ill-defined red patches and plaques on the cheeks and chin, without visible comedones, papules, pustules, nodules, or cysts. The distribution and appearance are more consistent with an eczematous or dermatitis-type eruption rather than acne, which is uncommon and typically comedonal or pustular in this age group."
165,05keratosisPilaris0321051.jpg,non_acne,other,non_acne,other,True,True,4870.33,high,"The cheek shows diffuse, faint erythema with a few very small, flat or slightly rough lesions but no visible comedones, pustules, nodules, or cysts. This pattern is more consistent with a mild inflammatory or irritant dermatitis/rosacea-like redness rather than acneiform eruptions."
166,5T-0006.jpg,non_acne,other,non_acne,other,True,True,6723.12,high,"The image shows erythematous, scaly, and crusted plaques around the mouth and lower face without visible comedones, papules, pustules, nodules, or cysts typical of acne. The distribution and morphology are more consistent with an eczematous or dermatitis-type process (e.g., perioral dermatitis or irritant/contact dermatitis) rather than acne vulgaris."
167,05atopicFlid080105.jpg,non_acne,other,non_acne,other,True,True,5259.36,high,"The image shows scaly, rough, slightly yellowish patches around the eyelid and lateral canthus without visible comedones, papules, pustules, or nodules typical of acne. The distribution and texture are more consistent with an eczematous or seborrheic dermatitis process rather than an acneiform eruption."
168,05KeratosisPilaris0510044.jpg,non_acne,other,non_acne,other,True,True,4502.04,high,"The image shows numerous very small, uniform, pink-red follicular papules without visible comedones, pustules, nodules, or cysts. This pattern is more consistent with a non-acne follicular disorder such as keratosis pilaris rather than acne vulgaris, which typically features comedones and/or inflamed pustules."
169,05keratosisPilaris0207051.jpg,non_acne,other,non_acne,other,True,True,5239.95,high,"The image shows diffuse erythema with very fine, flat or slightly rough papules on the cheek, without visible comedones, pustules, or deep nodules typical of acne. The pattern and texture are more consistent with a non-acne inflammatory dermatosis such as dermatitis or a mild rosacea-like eruption."
170,05KeratosisPilaris.jpg,non_acne,other,acne,comedonal,False,True,4069.79,high,"The cheek shows multiple tiny, skin-colored to slightly pink, non-inflammatory bumps consistent with closed comedones. There are no visible pustules, nodules, or cysts, and the background skin is otherwise normal without diffuse erythema or scaling to suggest dermatitis or rosacea."
171,10IMG002.jpg,non_acne,other,acne,comedonal,False,True,5591.84,medium,"The image shows multiple small, skin-colored to slightly erythematous bumps without visible pus or deep nodules, consistent with closed comedones. There is mild background redness but no clear pustules, cysts, or extensive inflammation, which favors comedonal acne over papular or pustular forms or non-acne inflammatory dermatoses."
172,05Atopic010203.jpg,non_acne,other,non_acne,other,True,True,5137.87,high,"The infant has diffuse, symmetric erythema and fine papules/roughness on the cheeks without visible comedones, pustules, nodules, or cysts typical of acne. The pattern and age are more consistent with an eczematous or irritant dermatitis rather than an acneiform eruption."
173,05atopicDerm040405ok1.jpg,non_acne,other,non_acne,other,True,True,4222.69,high,"The infant shows diffuse, symmetrical redness and fine scaling on the cheeks without visible comedones, pustules, nodules, or cysts. This pattern is more consistent with an eczematous or dermatitis-type eruption (such as atopic dermatitis) rather than acne, which typically presents with discrete follicular lesions."
174,05atopicInfection67-GP3.jpg,non_acne,other,non_acne,other,True,True,5286.84,high,"The infant shows widespread eczematous plaques with crusting and ill-defined, scaly, erythematous patches on the face and body rather than discrete comedones, papules, pustules, or nodules typical of acne. The distribution (cheeks, forehead, perioral area, and extensor surfaces) and morphology are more consistent with an eczematous dermatitis such as atopic dermatitis or possibly impetiginized eczema."
175,eczema-lids-7.jpg,non_acne,other,non_acne,other,True,True,4578.37,high,"The lesion on the eyelid is a diffuse, ill-defined erythematous patch with mild scaling and no visible comedones, papules, pustules, nodules, or cysts. This appearance is more consistent with an eczematous or irritant/allergic dermatitis of the eyelid rather than any form of acne, which typically involves follicular-based lesions."
176,eczema-lids-3.jpg,non_acne,other,acne,comedonal,False,True,4345.29,high,"The image shows multiple small, skin-colored to slightly yellowish bumps concentrated on the forehead and along the nasal bridge, consistent with closed comedones. There is minimal surrounding redness and no obvious deep nodules or large pustules, which supports a diagnosis of predominantly comedonal acne rather than inflammatory or cystic forms."
177,eczema-acute-22.jpg,non_acne,other,non_acne,other,True,True,5728.06,high,"The image shows diffuse facial erythema with numerous tiny red papules on a background of chronically sun-damaged, thickened skin, without visible comedones, pustules, nodules, or cysts. This pattern is more consistent with a non-acne inflammatory dermatosis (such as rosacea or another photodamage-related condition) rather than acne vulgaris."
178,eczema-ears-5.jpg,non_acne,other,non_acne,other,True,True,5138.45,high,"The image shows erythematous, scaly, and fissured plaques localized around the lips, consistent with an eczematous or irritant/contact dermatitis pattern rather than acne. There are no comedones, papules, pustules, nodules, or cysts typical of acneiform eruptions."
179,03DermatitisLids1.jpg,non_acne,other,non_acne,other,True,True,5443.77,high,"The eyelid skin shows diffuse, slightly scaly erythema without any comedones, papules, pustules, nodules, or cysts typical of acne. The pattern and location are more consistent with an eczematous or irritant/contact dermatitis of the eyelid rather than an acneiform eruption."
180,eczema-face-11.jpg,non_acne,other,non_acne,other,True,True,8203.27,high,"The image shows erythematous, slightly scaly and fissured skin around the lips without visible comedones, papules, pustules, nodules, or cysts typical of acne. The perioral distribution and eczematous appearance are more consistent with a non-acne inflammatory condition such as perioral dermatitis or irritant/contact dermatitis."
