image_id,image_filename,ground_truth_label,ground_truth_subtype,normalized_prediction,predicted_subtype,is_correct,success,processing_time_ms,confidence,reasoning
97,acne-infantile-15.jpg,acne,general_acne,non_acne,other,False,True,4280.28,high,"The image shows what appears to be congenital skin lesions or birthmarks rather than acne. The lesions have a distinctive appearance with well-defined borders and appear to be present from birth, which is inconsistent with acne pathophysiology. The morphology and distribution pattern are not characteristic of any acne variant."
98,fordyce-spots-3.jpg,acne,general_acne,acne,comedonal,True,True,3804.66,high,"The image shows multiple small, dark-colored comedones (blackheads) distributed across the skin surface. These are characteristic open comedones where sebum and keratin have oxidized, creating the dark appearance typical of blackheads."
99,acne-infantile-11.jpg,acne,general_acne,non_acne,other,False,True,5523.34,high,"The image shows a widespread vesicular rash with small fluid-filled blisters distributed across the face, neck, and upper body in a pattern consistent with varicella (chickenpox) or another viral exanthem. The lesions are vesicles rather than comedones, papules, or pustules typical of acne, and the distribution pattern is not characteristic of acne vulgaris."
100,rosacea-65.jpg,acne,rosacea,non_acne,other,False,True,4813.59,high,"This image shows characteristic features of rosacea, not acne. The persistent erythema (redness) in a butterfly distribution across the central face, prominent rhinophyma (enlarged, bulbous nose), and absence of comedones are classic signs of rosacea rather than acne."
101,rosacea-23.jpg,acne,rosacea,non_acne,other,False,True,4506.93,high,"This image shows diffuse erythema (redness) and scaling across the face without the presence of comedones, pustules, or papules characteristic of acne. The pattern and appearance are more consistent with seborrheic dermatitis or another inflammatory dermatitis condition."
102,rosacea-74.jpg,acne,rosacea,non_acne,other,False,True,4666.98,high,"This appears to be rosacea, specifically rhinophyma, which is a severe form of rosacea affecting the nose. The characteristic bulbous, enlarged nose with persistent erythema, telangiectasias, and thickened skin texture are classic features of this condition, not acne."
103,rosacea-nose-28.jpg,acne,rosacea,non_acne,other,False,True,4548.59,high,"This image shows genital tissue with what appears to be normal anatomical structures and possibly some physiological variations or minor irritation. The location, tissue characteristics, and absence of typical acne lesions (comedones, pustules, papules) clearly indicate this is not an acne condition."
104,rosacea-nose-24.jpg,acne,rosacea,non_acne,other,False,True,4195.73,high,"This image shows diffuse facial erythema (redness) without the presence of comedones, pustules, papules, or other acne lesions. The uniform redness and lack of discrete inflammatory lesions is more consistent with rosacea or another inflammatory dermatosis rather than acne."
105,rosacea-nose-66.jpg,acne,rosacea,non_acne,other,False,True,4297.19,high,"This image shows characteristic features of rosacea, specifically rhinophyma, which is a severe form of rosacea affecting the nose. The persistent erythema, thickened skin texture, visible blood vessels, and bulbous nasal appearance are classic signs of rosacea rather than acne."
106,rosacea-114.jpg,acne,rosacea,non_acne,other,False,True,4407.56,high,"This image shows characteristic features of rosacea, not acne. The persistent erythema (redness) distributed across the central face, particularly the forehead, cheeks, nose, and chin, along with the absence of comedones (blackheads/whiteheads) and the patient's apparent age, strongly suggests rosacea rather than acne."
107,rosacea-steroid-8.jpg,acne,rosacea,non_acne,other,False,True,4605.05,high,"This image shows diffuse erythema (redness) and inflammation around the eye area without the presence of comedones, pustules, or other typical acne lesions. The pattern and location are more consistent with contact dermatitis, allergic reaction, or another inflammatory skin condition rather than acne."
108,rosacea-21.jpg,acne,rosacea,non_acne,other,False,True,4704.69,high,"This image shows a symmetrical, diffuse erythematous rash on the forehead with scaling and irritation, which is characteristic of seborrheic dermatitis or contact dermatitis rather than acne. The absence of comedones, pustules, or papules typical of acne, combined with the uniform distribution and scaly appearance, strongly suggests a non-acne inflammatory skin condition."
109,rosacea-61.jpg,acne,rosacea,non_acne,other,False,True,4470.56,high,"This image shows characteristic features of rosacea, not acne. The persistent erythema (redness) in a central facial distribution, particularly affecting the forehead, nose, and cheeks, along with the absence of comedones (blackheads/whiteheads) are classic signs of rosacea. The inflammatory papules and overall facial flushing pattern are typical of papulopustular rosacea."
110,rosacea-nose-10.jpg,acne,rosacea,non_acne,other,False,True,4845.71,high,"This image shows characteristic features of rosacea rather than acne. The persistent erythema (redness) on the nose, visible telangiectasias (dilated blood vessels), and absence of comedones are typical of rosacea. The location and pattern of inflammation is consistent with papulopustular rosacea affecting the central face."
111,rosacea-nose-33.jpg,acne,rosacea,non_acne,other,False,True,4193.14,high,"This image shows what appears to be rhinophyma, a severe form of rosacea affecting the nose. The characteristic bulbous, enlarged nasal tissue with a bumpy, irregular surface texture and prominent pores is typical of this condition, not acne."
112,rosacea-47.jpg,acne,rosacea,non_acne,other,False,True,4709.75,high,This appears to be rosacea rather than acne. The presentation shows persistent facial erythema (redness) with papules but notably lacks comedones (blackheads/whiteheads) which are characteristic of acne. The distribution pattern and inflammatory appearance are consistent with rosacea.
113,rosacea-nose-45.jpg,acne,rosacea,non_acne,other,False,True,4915.67,high,"This image shows the nasal area with what appears to be seborrheic dermatitis or another inflammatory dermatitis condition. The presentation shows diffuse redness, scaling, and irritation without the characteristic comedones, papules, pustules, or cysts typical of acne."
114,rosacea-111.jpg,acne,rosacea,non_acne,other,False,True,4362.31,high,"This image shows what appears to be a chalazion or hordeolum (stye) affecting the eyelid. The localized swelling and inflammation of the eyelid margin is characteristic of these conditions, which are related to blocked oil glands in the eyelid rather than acne vulgaris."
115,rosacea-76.jpg,acne,rosacea,non_acne,other,False,True,4030.83,high,"This image shows characteristic features of seborrheic dermatitis rather than acne. The red, scaly, flaky patches in the nasolabial fold area are typical of seborrheic dermatitis, which commonly affects areas rich in sebaceous glands like the sides of the nose and nasolabial folds."
116,rosacea-103.jpg,acne,rosacea,non_acne,other,False,True,4012.28,high,"This image shows characteristic features of rosacea rather than acne. The persistent erythema (redness) on the nose, absence of comedones (blackheads/whiteheads), and the pattern of inflammation are typical of rosacea, particularly the papulopustular subtype."
117,rosacea-nose-63.jpg,acne,rosacea,non_acne,other,False,True,5170.0,high,"This image shows characteristic features of rosacea rather than acne. The persistent erythema (redness), papular lesions without comedones, and the typical distribution pattern on the nose are classic signs of papulopustular rosacea. The absence of blackheads, whiteheads, or true acne comedones distinguishes this from acne vulgaris."
118,rosacea-15.jpg,acne,rosacea,non_acne,other,False,True,5151.13,high,"This image shows persistent facial erythema (redness) in a characteristic butterfly distribution across the central face, particularly affecting the nose, cheeks, and perioral area. The absence of comedones, pustules, or papules, combined with the diffuse redness pattern and the patient's apparent age, is highly suggestive of rosacea rather than acne."
119,rosacea-33.jpg,acne,rosacea,non_acne,other,False,True,4812.56,high,"This image shows characteristic features of rosacea rather than acne. The persistent erythema (redness) distributed across the central face, particularly the cheeks, nose, and forehead, along with the absence of comedones (blackheads/whiteheads) is典型的 of rosacea. The symmetrical pattern of facial redness and the patient's apparent age group also support this diagnosis."
120,rosacea-10.jpg,acne,rosacea,non_acne,other,False,True,3983.83,high,"This image shows characteristic features of seborrheic dermatitis rather than acne. The presence of fine scaling, diffuse redness, and the typical distribution pattern on the forehead are consistent with seborrheic dermatitis. There are no visible comedones, pustules, or inflammatory papules that would indicate acne."
121,rosacea-31.jpg,acne,rosacea,non_acne,other,False,True,4401.73,high,"This image shows characteristic features of rosacea, specifically the papulopustular subtype. The persistent facial erythema, visible telangiectasias (dilated blood vessels), and distribution pattern on the central face are classic for rosacea rather than acne. The absence of comedones and the prominent vascular component further support this diagnosis."
122,rosacea-108.jpg,acne,rosacea,non_acne,other,False,True,4781.3,high,"This image shows characteristic features of rosacea rather than acne. The persistent erythema (redness) distributed across the central face, particularly the forehead, cheeks, and nose, along with the absence of comedones (blackheads/whiteheads) and the patient's apparent age, strongly suggests rosacea rather than acne vulgaris."
123,rosacea-105.jpg,acne,rosacea,non_acne,other,False,True,4535.6,high,"This appears to be rosacea, characterized by persistent facial erythema (redness) in a central facial distribution pattern affecting the forehead, nose, and cheeks. The absence of comedones (blackheads/whiteheads) and the presence of diffuse redness with what appears to be papular lesions on the nose are classic features of rosacea rather than acne."
124,rosacea-steroid-3.jpg,acne,rosacea,non_acne,other,False,True,4299.31,high,"This image shows characteristic features of seborrheic dermatitis rather than acne. The symmetrical distribution of erythema and scaling around the nasolabial folds, nose, and perioral area is典型的 for seborrheic dermatitis. There are no visible comedones, pustules, or other acne lesions present."
125,rosacea-nose-11.jpg,acne,rosacea,non_acne,other,False,True,4978.13,high,"This image shows characteristic features of rosacea rather than acne. The persistent erythema (redness), papules without comedones, and the typical distribution on the nose are classic signs of rosacea. The absence of blackheads, whiteheads, or pustules rules out acne."
126,rosacea-94.jpg,acne,rosacea,non_acne,other,False,True,4340.31,high,"This image shows widespread erythema (redness) and scaling across the face in a symmetrical distribution pattern, which is characteristic of seborrheic dermatitis or eczematous dermatitis rather than acne. The absence of comedones, pustules, or papules typical of acne, combined with the diffuse inflammatory appearance and scaling, strongly suggests a non-acne inflammatory skin condition."
127,rosacea-20.jpg,acne,rosacea,non_acne,other,False,True,4372.74,high,"This image shows persistent facial erythema (redness) with visible telangiectasias (dilated blood vessels) in a characteristic distribution around the nose and cheek area. The absence of comedones, pustules, or inflammatory papules, combined with the vascular pattern and location, is consistent with rosacea rather than acne."
128,rosacea-55.jpg,acne,rosacea,non_acne,other,False,True,4944.19,high,"This image shows widespread erythema (redness) and scaling across the face in a symmetrical distribution pattern, which is characteristic of seborrheic dermatitis or eczematous dermatitis rather than acne. The absence of comedones, pustules, or papules typical of acne, combined with the diffuse inflammatory appearance and scaling, strongly suggests a non-acne inflammatory skin condition."
129,07rosacea010206OK.jpg,acne,rosacea,non_acne,other,False,True,4921.51,high,"This image shows characteristic features of rosacea, not acne. The persistent erythema (redness) across the central face, particularly the nose, cheeks, and forehead, along with the absence of comedones (blackheads/whiteheads) and the patient's apparent age are classic for rosacea. The swollen, bulbous appearance of the nose suggests rhinophyma, a severe form of rosacea."
130,perioral-dermatitis-15.jpg,acne,perioral_dermatitis,acne,comedonal,True,True,4185.57,high,"The image shows characteristic comedones (blackheads and whiteheads) on the nose area, which are the hallmark features of comedonal acne. The lesions appear as small, non-inflammatory plugged pores without significant surrounding erythema or pustule formation."
131,perioral-dermatitis-117.jpg,acne,perioral_dermatitis,non_acne,other,False,True,4611.0,high,"This image shows characteristic features of seborrheic dermatitis rather than acne. The presence of yellowish, greasy scales in the nasolabial fold area, combined with the erythematous base and typical distribution pattern, is classic for seborrheic dermatitis. There are no comedones, pustules, or other acne-specific lesions visible."
132,perioral-dermatitis-9.jpg,acne,perioral_dermatitis,non_acne,other,False,True,5018.52,high,"The image shows what appears to be a small cherry angioma or capillary hemangioma - a benign vascular lesion characterized by a small, round, red spot. The lesion lacks the typical features of acne such as comedones, pustules, or inflammatory papules, and appears to be a vascular rather than follicular condition."
133,perioral-dermatitis-1.jpg,acne,perioral_dermatitis,non_acne,other,False,True,4702.98,high,"The image shows diffuse facial erythema (redness) and what appears to be papulopustular lesions in a central facial distribution pattern, which is characteristic of rosacea rather than acne. The absence of comedones (blackheads/whiteheads) and the presence of persistent background erythema are key distinguishing features from acne vulgaris."
134,perioral-dermatitis-139.jpg,acne,perioral_dermatitis,non_acne,other,False,True,4313.64,high,"This image shows normal periorbital skin around the eye area without any visible acne lesions. There are no comedones, papules, pustules, nodules, or cysts present. The skin appears to have normal texture and coloration for the delicate eye area."
135,perioral-dermatitis-137.jpg,acne,perioral_dermatitis,non_acne,other,False,True,4928.52,high,This appears to be rosacea rather than acne. The presentation shows persistent facial erythema (redness) with papules but notably lacks comedones (blackheads/whiteheads) which are characteristic of acne. The distribution pattern and inflammatory appearance are consistent with rosacea.
136,perioral-dermatitis-100.jpg,acne,perioral_dermatitis,non_acne,other,False,True,4335.44,high,"This image shows diffuse erythema (redness) and what appears to be scaling or irritation around the periorbital area without the presence of comedones, pustules, or papules characteristic of acne. The pattern and appearance are more consistent with dermatitis, eczema, or another inflammatory skin condition rather than acne vulgaris."
137,perioral-dermatitis-51.jpg,acne,perioral_dermatitis,non_acne,other,False,True,4447.71,high,"This image shows characteristic features of perioral dermatitis, not acne. The distribution pattern around the mouth and nose, along with the small papular eruptions and erythematous base without comedones, is典型 of perioral dermatitis rather than acne vulgaris."
138,perioral-dermatitis-114.jpg,acne,perioral_dermatitis,non_acne,other,False,True,4503.21,high,"This image shows characteristic features of rosacea rather than acne. The persistent erythema (redness) in the central facial area around the nose and mouth, absence of comedones (blackheads/whiteheads), and the diffuse inflammatory pattern are typical of rosacea rather than acne vulgaris."
139,perioral-dermatitis-59.jpg,acne,perioral_dermatitis,non_acne,other,False,True,4517.41,high,"This image shows periorbital swelling and bruising around the eye area, which appears to be trauma-related injury rather than any form of acne. The swelling, discoloration, and location are characteristic of orbital/periorbital hematoma or contusion, not dermatological acne conditions."
140,perioral-dermatitis-120.jpg,acne,perioral_dermatitis,non_acne,other,False,True,4570.44,high,"This image shows characteristic features of seborrheic dermatitis or perioral dermatitis rather than acne. The symmetrical distribution of erythema and scaling around the nasolabial folds, absence of comedones, pustules, or papules, and the pattern of inflammation are not consistent with acne vulgaris."
141,perioral-dermatitis-39.jpg,acne,perioral_dermatitis,non_acne,other,False,True,4388.05,high,"This image shows characteristic features of rosacea rather than acne. The persistent erythema (redness) in a central facial distribution, particularly around the nose and cheeks, along with the absence of comedones (blackheads/whiteheads) are classic signs of rosacea. The smooth, uniform redness without pustules or papules is typical of erythematotelangiectatic rosacea."
142,perioral-dermatitis-26.jpg,acne,perioral_dermatitis,non_acne,other,False,True,4229.15,high,"The image shows diffuse facial erythema (redness) with a symmetrical distribution pattern, particularly prominent around the perioral and nasal areas. The absence of comedones, pustules, or papules, combined with the characteristic pattern of redness, is more consistent with rosacea or seborrheic dermatitis rather than acne."
143,perioral-dermatitis-140.jpg,acne,perioral_dermatitis,non_acne,other,False,True,4714.84,high,"This image shows characteristic features of melasma or post-inflammatory hyperpigmentation rather than acne. The symmetrical brown patches around the mouth area (perioral region) and the uniform pigmentation pattern are typical of melasma, which commonly affects women and can be triggered by hormonal changes or sun exposure."
144,perioral-dermatitis-37.jpg,acne,perioral_dermatitis,non_acne,other,False,True,4808.08,high,"This image shows characteristic features of perioral dermatitis, not acne. The symmetrical distribution of erythematous, scaly patches around the mouth and nose area, along with the absence of comedones, pustules, or typical acne lesions, is diagnostic of perioral dermatitis."
145,perioral-dermatitis-123.jpg,acne,perioral_dermatitis,non_acne,other,False,True,4301.05,high,"The image shows characteristic features of rosacea rather than acne. The persistent erythema (redness) in the central facial area, particularly around the nose and cheeks, along with the absence of comedones (blackheads/whiteheads) and the symmetrical distribution pattern are classic signs of rosacea."
146,perioral-dermatitis-90.jpg,acne,perioral_dermatitis,non_acne,other,False,True,4656.11,high,"This image shows diffuse erythema (redness) and inflammation around the eye area without the presence of comedones, pustules, or other acne-specific lesions. The pattern and appearance are more consistent with contact dermatitis, allergic reaction, or possibly periorbital cellulitis rather than acne."
147,perioral-dermatitis-106.jpg,acne,perioral_dermatitis,non_acne,other,False,True,4762.98,high,"This image shows characteristic features of rosacea rather than acne. The persistent facial erythema (redness) in a central facial distribution, absence of comedones (blackheads/whiteheads), and the pattern of inflammation around the nose and mouth area are典型的 of rosacea."
148,perioral-dermatitis-16.jpg,acne,perioral_dermatitis,non_acne,other,False,True,4607.69,high,"The image shows diffuse facial erythema (redness) with a symmetrical distribution pattern, particularly prominent in the central facial area including the nose and cheeks. The absence of comedones, pustules, or papules, combined with the characteristic pattern of redness, is more consistent with rosacea or another inflammatory dermatosis rather than acne."
149,perioral-dermatitis-130.jpg,acne,perioral_dermatitis,non_acne,other,False,True,4542.51,high,"This image shows diffuse erythema (redness) and inflammation around the eye area without the presence of comedones, pustules, or other acne-specific lesions. The pattern and location are more consistent with contact dermatitis, allergic reaction, or another inflammatory skin condition rather than acne."
150,7IMG003.jpg,non_acne,other,non_acne,other,True,True,4459.04,high,"This image shows diffuse erythema (redness) and scaling on the scalp and face without the presence of comedones, pustules, or other acne-specific lesions. The pattern and appearance are more consistent with seborrheic dermatitis or another inflammatory dermatitis condition rather than acne."
151,05KeratosisPilaris051004.jpg,non_acne,other,non_acne,other,True,True,4476.87,high,"This image shows diffuse facial erythema (redness) without the presence of comedones, pustules, papules, or other acne lesions. The uniform redness and lack of follicular involvement is more consistent with rosacea, seborrheic dermatitis, or another inflammatory skin condition rather than acne."
152,14IMG002.jpg,non_acne,other,non_acne,other,True,True,4505.81,high,"This image shows a normal palm with typical palmar skin characteristics. The palm lacks sebaceous glands, which are necessary for acne development, making acne impossible in this location. The visible lines are normal palmar creases and dermatoglyphics."
153,05atopicFace1003052.jpg,non_acne,other,non_acne,other,True,True,5117.35,high,"The image shows multiple small, round, reddish-brown papules distributed across the face without the presence of comedones, pustules, or inflammatory acne lesions. The uniform appearance and distribution pattern is more consistent with a papular eruption or dermatitis rather than acne vulgaris."
154,14IMG014.jpg,non_acne,other,non_acne,other,True,True,4095.59,high,"The image shows normal, healthy skin around the ear and temporal area without any visible acne lesions. There are no comedones, papules, pustules, nodules, or cysts present. The skin appears clear with normal coloration and texture."
155,05AtopicFace14.jpg,non_acne,other,non_acne,other,True,True,4344.65,high,"This image shows characteristic features of seborrheic dermatitis or eczematous dermatitis rather than acne. The presence of yellowish, greasy scales with underlying erythema and the distribution pattern are typical of seborrheic dermatitis. There are no comedones, pustules, or papules characteristic of acne vulgaris."
156,3IMG017.jpg,non_acne,other,acne,comedonal,False,True,4255.78,high,"The image shows multiple small, flesh-colored to slightly darker raised lesions consistent with closed comedones (whiteheads). These appear as small bumps without significant inflammation or pustular formation, which is characteristic of comedonal acne."
157,05atopicFace012405.jpg,non_acne,other,non_acne,other,True,True,4247.0,high,"This appears to be herpes simplex labialis (cold sore) rather than acne. The lesion is located on the lip border with characteristic vesicular and crusted appearance typical of viral infection. The location, morphology, and appearance are inconsistent with any form of acne."
158,9IMG013.jpg,non_acne,other,non_acne,other,True,True,5071.06,high,"This image shows periorbital edema and erythema (swelling and redness around the eye) which is characteristic of allergic contact dermatitis, angioedema, or another inflammatory condition. The absence of comedones, pustules, or typical acne lesions, combined with the localized swelling pattern around the eye area, clearly indicates this is not an acne condition."
159,7IMG007.jpg,non_acne,other,non_acne,other,True,True,4811.39,high,"This appears to be a severe inflammatory skin condition affecting an infant, most likely severe atopic dermatitis (eczema) or another form of dermatitis. The widespread erythema, scaling, and crusting pattern across the face and scalp is not consistent with acne, which is extremely rare in infants and would present with comedones and pustules."
160,05atopicFace040306.jpg,non_acne,other,non_acne,other,True,True,4191.37,high,"The image shows diffuse facial erythema (redness) with a smooth surface texture and absence of comedones, pustules, or papules characteristic of acne. The uniform redness and lack of discrete acneiform lesions suggests this is likely rosacea or another inflammatory dermatosis rather than acne."
161,7IMG004.jpg,non_acne,other,non_acne,other,True,True,5527.93,high,"This appears to be a severe inflammatory skin condition affecting an infant, most likely severe eczema (atopic dermatitis) or another form of dermatitis. The widespread, confluent erythematous patches with scaling and the patient's very young age make acne highly unlikely, as neonatal acne typically presents with different morphology and distribution."
162,12IMG004.jpg,non_acne,other,non_acne,other,True,True,4418.39,high,"This image shows diffuse erythema (redness) and what appears to be papular lesions without the characteristic comedones, pustules, or inflammatory papules typical of acne. The pattern and morphology are more consistent with rosacea or another inflammatory dermatosis rather than acne vulgaris."
163,9IMG015.jpg,non_acne,other,non_acne,other,True,True,4898.2,high,"The image shows bilateral periorbital edema and erythema with scaling/crusting around both eyes in a symmetrical pattern. This presentation is consistent with allergic contact dermatitis or eczematous dermatitis rather than acne, as there are no comedones, papules, pustules, or other typical acne lesions visible."
164,13IMG012.jpg,non_acne,other,non_acne,other,True,True,4811.48,high,"This appears to be a severe inflammatory skin condition affecting an infant, most likely severe seborrheic dermatitis or another form of dermatitis. The widespread erythema, scaling, and crusting pattern across the face and neck, along with the patient's apparent young age, are not consistent with acne vulgaris."
165,05keratosisPilaris0321051.jpg,non_acne,other,non_acne,other,True,True,4301.12,high,"The image shows diffuse facial erythema (redness) without the presence of comedones, pustules, papules, or other acne lesions. The uniform reddish discoloration across the cheek area is more consistent with rosacea, seborrheic dermatitis, or another inflammatory skin condition rather than acne."
166,5T-0006.jpg,non_acne,other,non_acne,other,True,True,4502.12,high,"This appears to be atopic dermatitis (eczema) rather than acne. The presentation shows characteristic eczematous changes with perioral and perinasal involvement, scaling, and erythema in a distribution typical of atopic dermatitis in children. There are no comedones, pustules, or other acneiform lesions visible."
167,05atopicFlid080105.jpg,non_acne,other,non_acne,other,True,True,4259.54,high,"This image shows the periorbital area around a closed eye with what appears to be seborrheic dermatitis or eczematous dermatitis. The condition presents as scaling, flaking skin without the characteristic comedones, papules, pustules, or inflammatory lesions typical of acne."
168,05KeratosisPilaris0510044.jpg,non_acne,other,non_acne,other,True,True,4186.19,high,"The image shows diffuse erythema (redness) across the skin surface without the presence of comedones, papules, pustules, or other characteristic acne lesions. This pattern of uniform redness is more consistent with inflammatory skin conditions like rosacea, dermatitis, or other non-acne dermatoses."
169,05keratosisPilaris0207051.jpg,non_acne,other,non_acne,other,True,True,5173.34,high,"The image shows diffuse erythema (redness) and what appears to be telangiectasias (dilated blood vessels) without the presence of comedones, pustules, or papules characteristic of acne. The pattern and appearance are more consistent with rosacea or another inflammatory dermatosis rather than acne vulgaris."
170,05KeratosisPilaris.jpg,non_acne,other,non_acne,other,True,True,3939.0,high,"The image shows relatively clear skin with minimal visible lesions or inflammatory changes typical of acne. There are no obvious comedones, papules, pustules, or other characteristic acne lesions present. The skin appears to have normal texture and coloration without significant pathological findings."
171,10IMG002.jpg,non_acne,other,acne,papular,False,True,4347.29,high,"The image shows multiple small, red, inflamed papules scattered across the skin without visible pustules or comedones. These are characteristic inflammatory lesions of papular acne, appearing as small raised bumps with erythema but lacking the white or yellow centers that would indicate pustular acne."
172,05Atopic010203.jpg,non_acne,other,non_acne,other,True,True,4576.67,high,"This appears to be a pediatric patient with facial erythema (redness) that lacks the characteristic comedones, pustules, or papules typical of acne. The diffuse redness and the patient's apparent young age suggest this is more likely a dermatitis, eczema, or other inflammatory skin condition rather than acne."
173,05atopicDerm040405ok1.jpg,non_acne,other,non_acne,other,True,True,4906.76,high,"This appears to be atopic dermatitis (eczema) rather than acne. The presentation shows diffuse erythema and scaling in a symmetrical distribution pattern typical of eczema in infants. The absence of comedones, pustules, or papules rules out acne, and the patient's apparent young age makes acne highly unlikely."
174,05atopicInfection67-GP3.jpg,non_acne,other,non_acne,other,True,True,5160.61,high,"This appears to be a systemic skin condition affecting an infant, with widespread lesions distributed across the face and body in a pattern inconsistent with acne. The lesions appear to be vesicular or pustular eruptions that are likely infectious or inflammatory in nature, possibly impetigo, eczema herpeticum, or another pediatric dermatosis."
175,eczema-lids-7.jpg,non_acne,other,non_acne,other,True,True,4636.73,high,"This image shows periorbital dermatitis or eczema around the eye area. The reddish, inflamed skin with a symmetrical distribution pattern and lack of comedones, pustules, or other acne-specific lesions indicates this is an inflammatory dermatitis rather than acne."
176,eczema-lids-3.jpg,non_acne,other,non_acne,other,True,True,4682.33,high,"The image shows what appears to be sebaceous hyperplasia or sebaceous gland prominence on the nose area. These are small, yellowish, dome-shaped papules that represent enlarged oil glands rather than acne lesions. The absence of comedones, pustules, or inflammatory papules typical of acne supports this classification."
177,eczema-acute-22.jpg,non_acne,other,non_acne,other,True,True,4629.84,high,"This image shows widespread erythema and scaling across the face in a symmetrical distribution pattern, which is characteristic of seborrheic dermatitis or eczematous dermatitis rather than acne. The absence of comedones, pustules, or papules typical of acne, combined with the diffuse inflammatory appearance and scaling, strongly suggests a non-acne inflammatory skin condition."
178,eczema-ears-5.jpg,non_acne,other,non_acne,other,True,True,4168.91,high,"This image shows perioral dermatitis, a common inflammatory skin condition that affects the area around the mouth. The characteristic red, scaly, irritated skin with fine scaling and lack of comedones (blackheads/whiteheads) distinguishes this from acne conditions."
179,03DermatitisLids1.jpg,non_acne,other,non_acne,other,True,True,3894.34,high,"The image shows normal periorbital skin around a closed eye without any visible acne lesions. There are no comedones, papules, pustules, nodules, or cysts present. The skin appears healthy with normal texture and coloration."
180,eczema-face-11.jpg,non_acne,other,non_acne,other,True,True,4224.98,high,"This image shows the perioral area with what appears to be perioral dermatitis or a similar inflammatory condition. The pattern shows redness and irritation around the mouth area without the presence of comedones, pustules, or other typical acne lesions."
181,eczema-face-5.jpg,non_acne,other,non_acne,other,True,True,4646.59,high,"This image shows characteristic features of rosacea rather than acne. The persistent erythema (redness) across the central face, particularly prominent on the nose, along with the absence of comedones, pustules, or typical acne lesions, is consistent with rosacea. The distribution pattern and inflammatory appearance are classic for this condition."
182,03DermatitisLids.jpg,non_acne,other,non_acne,other,True,True,5075.7,high,"This image shows periorbital dermatitis or contact dermatitis affecting the eyelid area. The symmetrical, diffuse redness and swelling around both eyes without any comedones, pustules, or papules is characteristic of dermatitis rather than acne. The location and pattern are also atypical for acne, which rarely affects the thin eyelid skin in this manner."
183,eczema-face-10.jpg,non_acne,other,non_acne,other,True,True,5027.1,high,"This image shows the lip area with what appears to be normal lip anatomy or possibly a minor lip condition such as cheilitis or lip irritation. There are no visible comedones, papules, pustules, nodules, or cysts characteristic of acne lesions."
184,eczema-lids-6.jpg,non_acne,other,non_acne,other,True,True,4867.25,high,"This image shows periorbital dermatitis or eczematous dermatitis around the eye area. The condition presents as diffuse redness, scaling, and irritation of the eyelid and surrounding skin without the presence of comedones, pustules, or other acne-specific lesions."
185,eczema-face-7.jpg,non_acne,other,non_acne,other,True,True,4506.15,high,"This image shows perioral dermatitis, a common inflammatory skin condition that affects the area around the mouth. The characteristic red, scaly, irritated skin with fine scaling and lack of comedones (blackheads/whiteheads) distinguishes this from acne conditions."
186,eczema-lids-2.jpg,non_acne,other,non_acne,other,True,True,5526.41,high,"This image shows what appears to be xanthelasma or similar benign skin condition around the eye area. The yellowish, plaque-like appearance and location on the eyelid are characteristic of lipid deposits rather than acne lesions. There are no comedones, pustules, or inflammatory papules typical of acne."
187,03eczema091205.jpg,non_acne,other,non_acne,other,True,True,5101.93,high,"This appears to be a sebaceous cyst or epidermoid cyst rather than acne. The lesion presents as a single, well-defined, dome-shaped nodule with a smooth surface and what appears to be a central punctum or opening. The lack of surrounding inflammatory acne lesions, comedones, or typical acne distribution pattern supports this being a cystic lesion rather than acne."
188,03ContactDermLids1.jpg,non_acne,other,non_acne,other,True,True,4922.11,high,"This image shows bilateral periorbital erythema and edema (redness and swelling around both eyes) without any comedones, pustules, or typical acne lesions. The symmetrical distribution and location around the eyes is characteristic of contact dermatitis, allergic reaction, or another inflammatory dermatosis rather than acne."
189,eczema-face-6.jpg,non_acne,other,non_acne,other,True,True,4416.24,high,"This image shows characteristic features of seborrheic dermatitis rather than acne. The symmetric distribution of erythematous, scaly patches around the nasolabial folds and central face, along with the absence of comedones, pustules, or papules typical of acne, strongly suggests a dermatitic condition."
190,eczema-lids-4.jpg,non_acne,other,acne,comedonal,False,True,3825.32,high,"The image shows classic comedonal lesions on the nose area, which are characteristic of comedonal acne. These appear as small, dark-centered lesions (blackheads) without significant inflammation or pustule formation."
191,eczema-face-2.jpg,non_acne,other,non_acne,other,True,True,4207.25,high,"The image shows diffuse erythema (redness) and scaling on the cheek area without the presence of comedones, pustules, or papules characteristic of acne. The pattern and appearance are more consistent with an inflammatory dermatitis or eczematous condition rather than acne vulgaris."
192,eczema-face-9.jpg,non_acne,other,non_acne,other,True,True,4965.6,high,"This image shows perioral dermatitis, a common inflammatory skin condition that affects the area around the mouth. The characteristic red, scaly, slightly bumpy rash distributed symmetrically around the mouth and chin area, without the presence of comedones, pustules, or other typical acne lesions, is diagnostic of this condition rather than acne."
193,eczema-face-4.jpg,non_acne,other,non_acne,other,True,True,4810.0,high,"This image shows characteristic features of seborrheic dermatitis or contact dermatitis rather than acne. The diffuse erythema (redness) and scaling pattern across the cheek and jawline area, along with the absence of comedones, pustules, or papules typical of acne, suggests an inflammatory dermatitis condition."
