image_id,image_filename,ground_truth_label,ground_truth_subtype,normalized_prediction,predicted_subtype,is_correct,success,processing_time_ms,confidence,reasoning,full_raw_response
62,acne-open-comedo-71.jpg,acne,open_comedo_(blackhead),acne,comedonal,True,True,5363.31,high,"The image shows numerous open comedones (blackheads) and some closed comedones (small skin-colored bumps) on the cheek and perioral area, with only minimal inflammatory change. This pattern is characteristic of comedonal acne rather than predominantly inflammatory or nodulocystic forms of acne, and there are no features suggesting an alternative non-acne diagnosis.","{
  ""classification"": ""Comedonal acne (blackheads and whiteheads)"",
  ""confidence"": ""high"",
  ""reasoning"": ""The image shows numerous open comedones (blackheads) and some closed comedones (small skin-colored bumps) on the cheek and perioral area, with only minimal inflammatory change. This pattern is characteristic of comedonal acne rather than predominantly inflammatory or nodulocystic forms of acne, and there are no features suggesting an alternative non-acne diagnosis."",
  ""key_features"": [
    ""Multiple open comedones (dark follicular plugs) on the cheek and around the mouth"",
    ""Small closed comedones (flesh-colored bumps) without prominent pus heads"",
    ""Mild surrounding erythema but limited inflammatory papules or pustules"",
    ""Lesions centered on hair follicles in a typical acne distribution""
  ]
}"
63,acne-open-comedo-1.jpg,acne,open_comedo_(blackhead),acne,comedonal,True,True,5079.04,high,"The image shows numerous open comedones (blackheads) and some closed comedones concentrated around the chin and perioral area, with only minimal inflammatory change. This pattern is characteristic of comedonal acne rather than primarily inflammatory papules, pustules, or deeper nodules/cysts.","{
    ""classification"": ""Comedonal acne (blackheads and whiteheads)"",
    ""confidence"": ""high"",
    ""reasoning"": ""The image shows numerous open comedones (blackheads) and some closed comedones concentrated around the chin and perioral area, with only minimal inflammatory change. This pattern is characteristic of comedonal acne rather than primarily inflammatory papules, pustules, or deeper nodules/cysts."",
    ""key_features"": [
        ""Multiple small dark follicular plugs consistent with open comedones (blackheads)"",
        ""Some small skin-colored to slightly erythematous bumps consistent with closed comedones"",
        ""Predominantly non-inflammatory lesions with only a few scattered inflamed papules"",
        ""Distribution around chin and lower face typical for acne""
    ]
}"
64,acne-open-comedo-28.jpg,acne,open_comedo_(blackhead),acne,comedonal,True,True,4285.03,high,"The forehead shows multiple small, skin-colored to slightly red bumps with visible follicular plugs, consistent with closed comedones and a few open comedones. There is minimal surrounding inflammation and no deep nodules or large pustules, which supports a diagnosis of comedonal acne rather than inflammatory or non-acne conditions.","{
    ""classification"": ""Comedonal acne (blackheads and whiteheads)"",
    ""confidence"": ""high"",
    ""reasoning"": ""The forehead shows multiple small, skin-colored to slightly red bumps with visible follicular plugs, consistent with closed comedones and a few open comedones. There is minimal surrounding inflammation and no deep nodules or large pustules, which supports a diagnosis of comedonal acne rather than inflammatory or non-acne conditions."",
    ""key_features"": [
        ""Multiple small, uniform papules centered on hair follicles"",
        ""Predominantly closed comedones (whiteheads) with some open comedones"",
        ""Minimal erythema and inflammation"",
        ""Lesions confined to the superficial skin without deep nodules or cysts""
    ]
}"
65,acne-open-comedo-17.jpg,acne,open_comedo_(blackhead),acne,comedonal,True,True,5324.57,high,"The image shows multiple small follicular plugs, including dark-topped lesions consistent with open comedones and pale, slightly raised bumps consistent with closed comedones along the neck and jawline. There is minimal inflammatory change and only very few slightly erythematous papules, which supports a predominantly comedonal rather than inflammatory acne pattern.","{
    ""classification"": ""Comedonal acne (blackheads and whiteheads)"",
    ""confidence"": ""high"",
    ""reasoning"": ""The image shows multiple small follicular plugs, including dark-topped lesions consistent with open comedones and pale, slightly raised bumps consistent with closed comedones along the neck and jawline. There is minimal inflammatory change and only very few slightly erythematous papules, which supports a predominantly comedonal rather than inflammatory acne pattern."",
    ""key_features"": [
        ""Multiple small dark-topped lesions (open comedones/blackheads)"",
        ""Pale, slightly raised bumps without prominent redness (closed comedones/whiteheads)"",
        ""Scattered mild erythematous papules but no obvious pustules or deep nodules"",
        ""Distribution along beard/neck area typical for acneiform comedones""
    ]
}"
66,acne-open-comedo-25.jpg,acne,open_comedo_(blackhead),acne,comedonal,True,True,4927.53,high,"The image shows multiple small, skin-colored to slightly dark pinpoint lesions along the upper lip consistent with open and/or closed comedones. There is minimal surrounding redness and no visible pustules, nodules, or cysts, which supports a diagnosis of comedonal rather than inflammatory acne.","{
    ""classification"": ""Comedonal acne (blackheads and whiteheads)"",
    ""confidence"": ""high"",
    ""reasoning"": ""The image shows multiple small, skin-colored to slightly dark pinpoint lesions along the upper lip consistent with open and/or closed comedones. There is minimal surrounding redness and no visible pustules, nodules, or cysts, which supports a diagnosis of comedonal rather than inflammatory acne."",
    ""key_features"": [
        ""Multiple tiny follicular plugs along the upper lip margin"",
        ""Skin-colored to slightly dark pinpoint lesions (suggestive of comedones)"",
        ""Absence of pus-filled centers or large inflamed bumps"",
        ""Minimal surrounding erythema or swelling""
    ]
}"
67,acne-open-comedo-61.jpg,acne,open_comedo_(blackhead),acne,comedonal,True,True,9540.74,high,"The forehead shows multiple small, non-inflammatory lesions with visible dark central plugs consistent with open comedones (blackheads), along with a few small closed bumps. There is minimal surrounding redness and no obvious pustules, nodules, or cysts, which supports a diagnosis of comedonal rather than inflammatory or cystic acne.","{
    ""classification"": ""Comedonal acne (blackheads and whiteheads)"",
    ""confidence"": ""high"",
    ""reasoning"": ""The forehead shows multiple small, non-inflammatory lesions with visible dark central plugs consistent with open comedones (blackheads), along with a few small closed bumps. There is minimal surrounding redness and no obvious pustules, nodules, or cysts, which supports a diagnosis of comedonal rather than inflammatory or cystic acne."",
    ""key_features"": [
        ""Multiple small follicular plugs with dark centers (open comedones/blackheads)"",
        ""Scattered tiny skin-colored to slightly red papules without pus"",
        ""Minimal surrounding erythema or inflammation"",
        ""Absence of deep nodules, cysts, or confluent inflammatory plaques""
    ]
}"
68,acne-open-comedo-48.jpg,acne,open_comedo_(blackhead),non_acne,other,False,True,5854.69,high,"The image shows multiple clustered dark plugs within dilated follicular openings on severely sun-damaged, wrinkled skin, consistent with solar comedones (Favre-Racouchot syndrome), a photoaging-related condition rather than typical acne vulgaris. There is no surrounding inflammatory redness, papules, pustules, nodules, or cysts that would indicate inflammatory acne.","{
  ""classification"": ""Not acne"",
  ""confidence"": ""high"",
  ""reasoning"": ""The image shows multiple clustered dark plugs within dilated follicular openings on severely sun-damaged, wrinkled skin, consistent with solar comedones (Favre-Racouchot syndrome), a photoaging-related condition rather than typical acne vulgaris. There is no surrounding inflammatory redness, papules, pustules, nodules, or cysts that would indicate inflammatory acne."",
  ""key_features"": [
    ""Multiple dark keratinous plugs in enlarged follicular openings"",
    ""Localization on markedly wrinkled, sun-damaged periorbital/cheek skin"",
    ""Absence of inflammatory papules, pustules, nodules, or cysts"",
    ""Pattern typical of solar comedones rather than acne vulgaris in a younger patient""
  ]
}"
69,acne-open-comedo-51.jpg,acne,open_comedo_(blackhead),acne,pustular,True,True,5344.8,high,"The image shows multiple inflamed lesions on the lower face, including at least one prominent lesion with a yellowish crust/center consistent with a pustule. There are also surrounding erythematous papules and comedones, but the presence of clear pus-filled lesions supports a primary classification as pustular acne rather than purely comedonal or papular acne.","{
  ""classification"": ""Pustular acne (pus-filled pimples with white/yellow centers)"",
  ""confidence"": ""high"",
  ""reasoning"": ""The image shows multiple inflamed lesions on the lower face, including at least one prominent lesion with a yellowish crust/center consistent with a pustule. There are also surrounding erythematous papules and comedones, but the presence of clear pus-filled lesions supports a primary classification as pustular acne rather than purely comedonal or papular acne."",
  ""key_features"": [
    ""Yellowish crusted/pus-filled lesion on the chin"",
    ""Multiple inflamed red papules around the chin and jawline"",
    ""Presence of comedones (small dark/skin-colored plugs)"",
    ""Localized distribution typical of acne rather than diffuse dermatitis or rosacea""
  ]
}"
70,acne-open-comedo-42.jpg,acne,open_comedo_(blackhead),acne,papular,True,True,3926.1,medium,"The image shows multiple small, erythematous papules around hair follicles without visible white or yellow pustular centers, nodules, or cysts. This pattern is most consistent with mild inflammatory (papular) acne rather than a non-acne dermatosis.","{
  ""classification"": ""Papular acne (small red bumps without pus)"",
  ""confidence"": ""medium"",
  ""reasoning"": ""The image shows multiple small, erythematous papules around hair follicles without visible white or yellow pustular centers, nodules, or cysts. This pattern is most consistent with mild inflammatory (papular) acne rather than a non-acne dermatosis."",
  ""key_features"": [
    ""Multiple small red/pink papules"",
    ""Lesions centered on hair follicles"",
    ""Absence of obvious whiteheads or blackheads"",
    ""No visible pus-filled centers"",
    ""No large deep nodules or cysts""
  ]
}"
71,acne-open-comedo-46.jpg,acne,open_comedo_(blackhead),acne,comedonal,True,True,5061.09,high,"The image shows numerous small, uniform follicular openings consistent with comedones, without significant surrounding redness, nodules, or pustules. This pattern is typical of comedonal acne rather than inflammatory or cystic forms, and there are no features suggesting rosacea, eczema, or other non-acne dermatoses.","{
    ""classification"": ""Comedonal acne (blackheads and whiteheads)"",
    ""confidence"": ""high"",
    ""reasoning"": ""The image shows numerous small, uniform follicular openings consistent with comedones, without significant surrounding redness, nodules, or pustules. This pattern is typical of comedonal acne rather than inflammatory or cystic forms, and there are no features suggesting rosacea, eczema, or other non-acne dermatoses."",
    ""key_features"": [
        ""Multiple small follicular plugs across the skin"",
        ""Predominantly non-inflammatory lesions (minimal redness)"",
        ""Absence of pus-filled lesions, nodules, or cysts"",
        ""Even distribution of comedone-like openings on facial skin""
    ]
}"
72,acne-open-comedo-37.jpg,acne,open_comedo_(blackhead),acne,comedonal,True,True,4603.2,high,"The image shows numerous small follicular plugs on the nose consistent with open comedones (blackheads), along with a few small inflammatory lesions around the mouth. There are no large nodules, cysts, or extensive pustules, indicating a predominantly comedonal pattern of acne.","{
    ""classification"": ""Comedonal acne (blackheads and whiteheads)"",
    ""confidence"": ""high"",
    ""reasoning"": ""The image shows numerous small follicular plugs on the nose consistent with open comedones (blackheads), along with a few small inflammatory lesions around the mouth. There are no large nodules, cysts, or extensive pustules, indicating a predominantly comedonal pattern of acne."",
    ""key_features"": [
        ""Multiple small dark follicular plugs on the nose (open comedones)"",
        ""Mild background erythema around follicles"",
        ""A few small inflammatory papules/pustules near the upper lip"",
        ""Absence of deep nodules or cystic lesions""
    ]
}"
73,acne-open-comedo-38.jpg,acne,open_comedo_(blackhead),acne,pustular,True,True,4388.49,high,"The image shows multiple inflamed lesions, some with central yellowish/whitish material consistent with pustules, along with surrounding erythema. There are also smaller erythematous papules and a few comedonal-appearing spots, but the presence of clear pustules makes pustular acne the best fit.","{
  ""classification"": ""Pustular acne (pus-filled pimples with white/yellow centers)"",
  ""confidence"": ""high"",
  ""reasoning"": ""The image shows multiple inflamed lesions, some with central yellowish/whitish material consistent with pustules, along with surrounding erythema. There are also smaller erythematous papules and a few comedonal-appearing spots, but the presence of clear pustules makes pustular acne the best fit."",
  ""key_features"": [
    ""Discrete inflamed papules on the chin area"",
    ""Lesions with central yellow-white pus (pustules)"",
    ""Mild surrounding redness around individual lesions rather than diffuse facial erythema"",
    ""Background small follicular plugs/comedones""
  ]
}"
74,acne-open-comedo-58.jpg,acne,open_comedo_(blackhead),acne,comedonal,True,True,4242.37,high,"The image shows numerous small, dark, follicular plugs consistent with open comedones (blackheads) on a relatively non-inflamed background. There is minimal surrounding redness and no obvious pustules, nodules, or cysts, which supports a diagnosis of comedonal rather than inflammatory acne.","{
  ""classification"": ""Comedonal acne (blackheads and whiteheads)"",
  ""confidence"": ""high"",
  ""reasoning"": ""The image shows numerous small, dark, follicular plugs consistent with open comedones (blackheads) on a relatively non-inflamed background. There is minimal surrounding redness and no obvious pustules, nodules, or cysts, which supports a diagnosis of comedonal rather than inflammatory acne."",
  ""key_features"": [
    ""Multiple small dark pinpoint lesions consistent with open comedones"",
    ""Follicular-based plugs without visible pus"",
    ""Minimal surrounding erythema or inflammation"",
    ""Absence of deep nodules, cysts, or confluent inflammatory plaques""
  ]
}"
75,acne-closed-comedo-13.jpg,acne,closed_comedo_(whitehead),acne,comedonal,True,True,4968.24,high,"The forehead shows multiple small, skin-colored to slightly erythematous bumps without visible pus or deep nodules, consistent with closed comedones. There is no evidence of pustules, cysts, or significant inflammatory nodules, which supports a diagnosis of predominantly comedonal acne rather than inflammatory or non-acne conditions.","{
  ""classification"": ""Comedonal acne (blackheads and whiteheads)"",
  ""confidence"": ""high"",
  ""reasoning"": ""The forehead shows multiple small, skin-colored to slightly erythematous bumps without visible pus or deep nodules, consistent with closed comedones. There is no evidence of pustules, cysts, or significant inflammatory nodules, which supports a diagnosis of predominantly comedonal acne rather than inflammatory or non-acne conditions."",
  ""key_features"": [
    ""Multiple small, uniform, skin-colored papules"",
    ""Predominantly non-inflammatory appearance"",
    ""Lack of visible white/yellow pus heads"",
    ""Absence of deep nodules or cysts"",
    ""Distribution on the forehead typical for comedonal acne""
  ]
}"
76,acne-closed-comedo-39.jpg,acne,closed_comedo_(whitehead),acne,comedonal,True,True,4896.02,high,"The image shows multiple open comedones (blackheads) within the ear canal and conchal bowl without significant surrounding redness, swelling, or pus. This pattern is characteristic of comedonal acne rather than inflammatory or cystic forms of acne or non-acne dermatoses.","{
    ""classification"": ""Comedonal acne (blackheads and whiteheads)"",
    ""confidence"": ""high"",
    ""reasoning"": ""The image shows multiple open comedones (blackheads) within the ear canal and conchal bowl without significant surrounding redness, swelling, or pus. This pattern is characteristic of comedonal acne rather than inflammatory or cystic forms of acne or non-acne dermatoses."",
    ""key_features"": [
        ""Multiple dark, keratin-filled plugs consistent with open comedones (blackheads)"",
        ""Lesions confined to follicular openings"",
        ""Minimal surrounding erythema or inflammation"",
        ""Absence of pustules, nodules, or cysts""
    ]
}"
77,acne-closed-comedo-21.jpg,acne,closed_comedo_(whitehead),non_acne,other,False,True,5685.45,high,"The image shows numerous tiny, uniform, skin-colored to slightly whitish follicular papules without visible blackheads, whiteheads, pustules, or inflamed papules typical of acne. The texture and distribution are more consistent with a keratinization disorder such as keratosis pilaris rather than inflammatory or comedonal acne.","{
  ""classification"": ""Not acne"",
  ""confidence"": ""high"",
  ""reasoning"": ""The image shows numerous tiny, uniform, skin-colored to slightly whitish follicular papules without visible blackheads, whiteheads, pustules, or inflamed papules typical of acne. The texture and distribution are more consistent with a keratinization disorder such as keratosis pilaris rather than inflammatory or comedonal acne."",
  ""key_features"": [
    ""Multiple very small, uniform, skin-colored papules"",
    ""Lack of open or closed comedones"",
    ""Absence of pustules, nodules, or cysts"",
    ""Minimal surrounding inflammation"",
    ""Follicular, rough texture rather than discrete acne lesions""
  ]
}"
78,acne-closed-comedo-17.jpg,acne,closed_comedo_(whitehead),acne,comedonal,True,True,5122.68,high,"The image shows multiple small, skin-colored to slightly erythematous bumps without visible pus or deep nodules, consistent with closed comedones. There is minimal surrounding inflammation and no cysts or large tender nodules, which supports a diagnosis of mild comedonal acne rather than inflammatory or non-acne conditions.","{
  ""classification"": ""Comedonal acne (blackheads and whiteheads)"",
  ""confidence"": ""high"",
  ""reasoning"": ""The image shows multiple small, skin-colored to slightly erythematous bumps without visible pus or deep nodules, consistent with closed comedones. There is minimal surrounding inflammation and no cysts or large tender nodules, which supports a diagnosis of mild comedonal acne rather than inflammatory or non-acne conditions."",
  ""key_features"": [
    ""Multiple small, uniform, skin-colored papules"",
    ""Predominantly closed comedone appearance (tiny, slightly raised bumps)"",
    ""Minimal surrounding redness or inflammation"",
    ""Absence of pustules, nodules, or cysts"",
    ""Localized to typical acne-prone area of the face (cheek/jawline)""
  ]
}"
79,acne-closed-comedo-22.jpg,acne,closed_comedo_(whitehead),acne,papular,True,True,4992.9,medium,"The image shows multiple small, slightly erythematous papules on the facial skin without visible white or yellow pustular centers and without obvious deep nodules or cysts. This pattern is most consistent with mild inflammatory (papular) acne rather than a non-acne dermatosis, as the lesions are follicular and discrete rather than forming a diffuse rash or plaques.","{
  ""classification"": ""Papular acne (small red bumps without pus)"",
  ""confidence"": ""medium"",
  ""reasoning"": ""The image shows multiple small, slightly erythematous papules on the facial skin without visible white or yellow pustular centers and without obvious deep nodules or cysts. This pattern is most consistent with mild inflammatory (papular) acne rather than a non-acne dermatosis, as the lesions are follicular and discrete rather than forming a diffuse rash or plaques."",
  ""key_features"": [
    ""Multiple small, discrete, raised papules"",
    ""Mild redness around individual lesions"",
    ""No visible comedonal plugs or pustular white/yellow heads"",
    ""Lesions centered around hair-bearing facial skin, suggesting follicular involvement""
  ]
}"
80,acne-closed-comedo-36.jpg,acne,closed_comedo_(whitehead),acne,comedonal,True,True,4647.66,high,"The image shows multiple small, uniform, skin-colored to white papules consistent with closed comedones (whiteheads) without significant surrounding redness or pus. There are no deep nodules, cysts, or inflamed pustules, which supports a diagnosis of comedonal rather than inflammatory acne or another dermatosis.","{
    ""classification"": ""Comedonal acne (blackheads and whiteheads)"",
    ""confidence"": ""high"",
    ""reasoning"": ""The image shows multiple small, uniform, skin-colored to white papules consistent with closed comedones (whiteheads) without significant surrounding redness or pus. There are no deep nodules, cysts, or inflamed pustules, which supports a diagnosis of comedonal rather than inflammatory acne or another dermatosis."",
    ""key_features"": [
        ""Numerous small, round, white to skin-colored bumps"",
        ""Lesions are superficial and non-inflammatory"",
        ""Absence of pustules, nodules, or cysts"",
        ""Distribution on cheek/temple area typical for acne""
    ]
}"
81,acne-closed-comedo-20.jpg,acne,closed_comedo_(whitehead),acne,papular,True,True,4881.95,high,"The image shows multiple small, erythematous bumps on the cheek without visible white or yellow pus heads, consistent with inflammatory papules. There are no deep nodules or cysts, and the distribution and morphology are typical of mild inflammatory acne rather than another dermatosis.","{
  ""classification"": ""Papular acne (small red bumps without pus)"",
  ""confidence"": ""high"",
  ""reasoning"": ""The image shows multiple small, erythematous bumps on the cheek without visible white or yellow pus heads, consistent with inflammatory papules. There are no deep nodules or cysts, and the distribution and morphology are typical of mild inflammatory acne rather than another dermatosis."",
  ""key_features"": [
    ""Multiple small red raised bumps (papules)"",
    ""Lack of obvious white/yellow pustular centers"",
    ""Localized to typical acne-prone area of the face (cheek)"",
    ""No diffuse background erythema or scaling suggestive of rosacea or dermatitis""
  ]
}"
82,acne-closed-comedo-4.jpg,acne,closed_comedo_(whitehead),acne,papular,True,True,5190.57,medium,"The visible area shows multiple small, slightly raised erythematous bumps without clear white or yellow pustular centers, consistent with inflammatory papules. There are no obvious deep nodules, cysts, or extensive comedones, and the distribution/appearance is typical of mild inflammatory (papular) acne rather than a non-acne dermatosis.","{
    ""classification"": ""Papular acne (small red bumps without pus)"",
    ""confidence"": ""medium"",
    ""reasoning"": ""The visible area shows multiple small, slightly raised erythematous bumps without clear white or yellow pustular centers, consistent with inflammatory papules. There are no obvious deep nodules, cysts, or extensive comedones, and the distribution/appearance is typical of mild inflammatory (papular) acne rather than a non-acne dermatosis."",
    ""key_features"": [
        ""Multiple small, discrete red bumps"",
        ""Lesions appear raised but not fluctuant or pus-filled"",
        ""Lack of obvious blackheads or whiteheads in the visible portion"",
        ""No deep nodules or cystic swellings"",
        ""Pattern and morphology consistent with mild inflammatory acne""
    ]
}"
83,acne-closed-comedo-16.jpg,acne,closed_comedo_(whitehead),acne,papular,True,True,5092.34,medium,"The image shows a few small, discrete erythematous bumps on the lower cheek and chin without visible white or yellow pus heads, suggesting inflammatory papules rather than pustules or deeper nodules. There is no extensive background redness or scaling to suggest dermatitis or rosacea, and lesions are follicular and acneiform in distribution.","{
  ""classification"": ""Papular acne (small red bumps without pus)"",
  ""confidence"": ""medium"",
  ""reasoning"": ""The image shows a few small, discrete erythematous bumps on the lower cheek and chin without visible white or yellow pus heads, suggesting inflammatory papules rather than pustules or deeper nodules. There is no extensive background redness or scaling to suggest dermatitis or rosacea, and lesions are follicular and acneiform in distribution."",
  ""key_features"": [
    ""Small, red, raised bumps on the cheek and chin"",
    ""Lack of visible white or yellow purulent centers"",
    ""No deep nodules or cystic swellings"",
    ""Localized, follicular acneiform distribution without diffuse erythema or scaling""
  ]
}"
84,acne-closed-comedo-16.jpg,acne,closed_comedo_(whitehead),acne,papular,True,True,3750.27,medium,"The image shows a few small, erythematous bumps on the lower cheek and chin without visible white or yellow pustular centers. There are no obvious open or closed comedones, deep nodules, or cysts, and the lesions are discrete rather than forming a diffuse rash pattern. This presentation is most consistent with mild inflammatory (papular) acne.","{
  ""classification"": ""Papular acne (small red bumps without pus)"",
  ""confidence"": ""medium"",
  ""reasoning"": ""The image shows a few small, erythematous bumps on the lower cheek and chin without visible white or yellow pustular centers. There are no obvious open or closed comedones, deep nodules, or cysts, and the lesions are discrete rather than forming a diffuse rash pattern. This presentation is most consistent with mild inflammatory (papular) acne."",
  ""key_features"": [
    ""Small, discrete red bumps on the cheek and chin"",
    ""Lack of visible white or yellow pus heads"",
    ""No deep, large nodules or cysts"",
    ""No widespread background erythema or scaling suggestive of dermatitis or rosacea""
  ]
}"
85,acne-closed-comedo-26.jpg,acne,closed_comedo_(whitehead),non_acne,other,False,True,4621.75,high,"The image shows diffuse, slightly erythematous, dry and scaly skin without visible comedones, papules, pustules, nodules, or cysts. This pattern is more consistent with a non-acne inflammatory or xerotic condition (such as dermatitis or simple dryness) rather than acneiform eruptions.","{
  ""classification"": ""Not acne"",
  ""confidence"": ""high"",
  ""reasoning"": ""The image shows diffuse, slightly erythematous, dry and scaly skin without visible comedones, papules, pustules, nodules, or cysts. This pattern is more consistent with a non-acne inflammatory or xerotic condition (such as dermatitis or simple dryness) rather than acneiform eruptions."",
  ""key_features"": [
    ""Diffuse mild redness without discrete follicular lesions"",
    ""Fine scaling and dryness of the skin surface"",
    ""Absence of blackheads or whiteheads (comedones)"",
    ""Absence of inflamed papules, pustules, nodules, or cysts""
  ]
}"
86,acne-closed-comedo-10.jpg,acne,closed_comedo_(whitehead),acne,comedonal,True,True,5955.97,high,"The image shows multiple small, skin-colored to slightly whitish bumps on the forehead and scattered over the face without prominent redness or pus. These lesions are consistent with closed comedones (whiteheads) rather than inflamed papules or pustules, indicating comedonal acne as the primary pattern.","{
    ""classification"": ""Comedonal acne (blackheads and whiteheads)"",
    ""confidence"": ""high"",
    ""reasoning"": ""The image shows multiple small, skin-colored to slightly whitish bumps on the forehead and scattered over the face without prominent redness or pus. These lesions are consistent with closed comedones (whiteheads) rather than inflamed papules or pustules, indicating comedonal acne as the primary pattern."",
    ""key_features"": [
        ""Multiple small, uniform, skin-colored to whitish bumps"",
        ""Predominant involvement of the forehead and central face"",
        ""Minimal surrounding erythema or inflammation"",
        ""Absence of obvious pus-filled lesions or deep nodules/cysts""
    ]
}"
87,acne-closed-comedo-15.jpg,acne,closed_comedo_(whitehead),acne,comedonal,True,True,4934.97,high,"The image shows multiple small, skin-colored to whitish bumps without surrounding redness or visible pus, consistent with closed comedones (whiteheads). There is no evidence of inflamed papules, pustules, nodules, or cysts, which supports a diagnosis of comedonal rather than inflammatory acne.","{
    ""classification"": ""Comedonal acne (blackheads and whiteheads)"",
    ""confidence"": ""high"",
    ""reasoning"": ""The image shows multiple small, skin-colored to whitish bumps without surrounding redness or visible pus, consistent with closed comedones (whiteheads). There is no evidence of inflamed papules, pustules, nodules, or cysts, which supports a diagnosis of comedonal rather than inflammatory acne."",
    ""key_features"": [
        ""Multiple small, uniform, whitish papules"",
        ""Minimal to no surrounding erythema or inflammation"",
        ""Lesions are superficial and not deep or tender-appearing"",
        ""Absence of yellow pus-filled centers or large nodules/cysts""
    ]
}"
88,acne-closed-comedo-5.jpg,acne,closed_comedo_(whitehead),acne,pustular,True,True,4535.48,high,"The image shows multiple inflamed, dome-shaped lesions with central whitish material consistent with pustules. There is surrounding erythema and inflammation, but no deep nodules or cysts, which fits best with superficial pustular acne rather than nodular or cystic forms.","{
  ""classification"": ""Pustular acne (pus-filled pimples with white/yellow centers)"",
  ""confidence"": ""high"",
  ""reasoning"": ""The image shows multiple inflamed, dome-shaped lesions with central whitish material consistent with pustules. There is surrounding erythema and inflammation, but no deep nodules or cysts, which fits best with superficial pustular acne rather than nodular or cystic forms."",
  ""key_features"": [
    ""Multiple small, raised, inflamed bumps"",
    ""Central white/yellow pus-filled centers in several lesions"",
    ""Mild surrounding redness indicating inflammation"",
    ""Lesions appear superficial rather than deep nodules or cysts""
  ]
}"
89,acne-closed-comedo-29.jpg,acne,closed_comedo_(whitehead),acne,comedonal,True,True,5540.11,high,"The image shows multiple small, skin-colored to slightly whitish bumps consistent with closed comedones, with minimal surrounding redness or inflammation. There is no evidence of deep nodules, cysts, or widespread pustules, which supports a diagnosis of predominantly comedonal acne rather than inflammatory or non-acne conditions.","{
  ""classification"": ""Comedonal acne (blackheads and whiteheads)"",
  ""confidence"": ""high"",
  ""reasoning"": ""The image shows multiple small, skin-colored to slightly whitish bumps consistent with closed comedones, with minimal surrounding redness or inflammation. There is no evidence of deep nodules, cysts, or widespread pustules, which supports a diagnosis of predominantly comedonal acne rather than inflammatory or non-acne conditions."",
  ""key_features"": [
    ""Multiple small, uniform, skin-colored to whitish papules"",
    ""Lesions are superficial and non-inflamed"",
    ""Minimal surrounding erythema"",
    ""Absence of deep nodules or cysts"",
    ""One small crusted lesion but overall comedonal pattern predominates""
  ]
}"
90,acne-scar-3.jpg,acne,general_acne,acne,papular,True,True,4922.23,high,"The image shows multiple small, inflamed red bumps on the lower face and chin without obvious white or yellow pus-filled centers. There are no deep nodules or cysts, and the distribution and morphology are typical of mild inflammatory (papular) acne rather than another dermatosis.","{
    ""classification"": ""Papular acne (small red bumps without pus)"",
    ""confidence"": ""high"",
    ""reasoning"": ""The image shows multiple small, inflamed red bumps on the lower face and chin without obvious white or yellow pus-filled centers. There are no deep nodules or cysts, and the distribution and morphology are typical of mild inflammatory (papular) acne rather than another dermatosis."",
    ""key_features"": [
        ""Multiple small erythematous papules on chin and lower cheek"",
        ""Lack of visible pustular white/yellow heads"",
        ""No large deep nodules or cysts"",
        ""Localized to typical acne-prone area around mouth and chin""
    ]
}"
91,acne-infantile-4.jpg,acne,general_acne,acne,pustular,True,True,7712.25,medium,"The infant’s cheeks and perioral area show multiple small, inflamed papules and pustules, many with central whitish material consistent with superficial pus. The lesions are discrete rather than forming a diffuse eczematous or scaly rash, which is more typical of dermatitis. Although this is in an infant (where differentials like neonatal cephalic pustulosis or periorificial dermatitis exist), morphologically it most closely matches pustular acne in the provided categories.","{
    ""classification"": ""Pustular acne (pus-filled pimples with white/yellow centers)"",
    ""confidence"": ""medium"",
    ""reasoning"": ""The infant’s cheeks and perioral area show multiple small, inflamed papules and pustules, many with central whitish material consistent with superficial pus. The lesions are discrete rather than forming a diffuse eczematous or scaly rash, which is more typical of dermatitis. Although this is in an infant (where differentials like neonatal cephalic pustulosis or periorificial dermatitis exist), morphologically it most closely matches pustular acne in the provided categories."",
    ""key_features"": [
        ""Multiple small erythematous papules and pustules"",
        ""Central white/yellow material in several lesions"",
        ""Predominantly on cheeks and around the mouth"",
        ""Lack of diffuse scaling or lichenification that would suggest eczema/dermatitis""
    ]
}"
92,acne-scar-5.jpg,acne,general_acne,non_acne,other,False,True,4637.78,high,"The lesions are clustered, crusted, and erosive rather than forming comedones, papules, or pustules typical of acne. Their distribution around the ear and cheek with yellow-brown crusts suggests an eczematous or infectious dermatitis (e.g., impetiginized eczema) rather than acneiform eruptions.","{
  ""classification"": ""Not acne"",
  ""confidence"": ""high"",
  ""reasoning"": ""The lesions are clustered, crusted, and erosive rather than forming comedones, papules, or pustules typical of acne. Their distribution around the ear and cheek with yellow-brown crusts suggests an eczematous or infectious dermatitis (e.g., impetiginized eczema) rather than acneiform eruptions."",
  ""key_features"": [
    ""Clustered red patches with superficial erosion"",
    ""Yellow-brown crusting rather than discrete whiteheads or blackheads"",
    ""Lack of classic comedones or well-formed pustular acne lesions"",
    ""Involvement of the ear crease and adjacent cheek in a patch-like pattern""
  ]
}"
